id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance
10261,2007-11-11,13:03,第31節,第2日,清水,広島,日本平スタジアム,晴,20.8,66,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/静岡放送,16508
10262,2007-11-11,16:04,第31節,第2日,大宮,大分,NACK5スタジアム大宮,雨,15.1,78,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレ玉,11752
10263,2007-11-11,16:04,第31節,第2日,川崎F,浦和,等々力陸上競技場,曇一時雨,16.1,74,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV)/BS,23355
10264,2007-11-18,14:05,第32節,第1日,鹿島,柏,県立カシマサッカースタジアム,晴,17.3,33,スカパー!・e2(TBSチャンネル)/BS-i,18887
10265,2007-11-18,14:02,第32節,第1日,浦和,清水,埼玉スタジアム2002,晴,17.4,33,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV)/NHK総合/テレ玉,56368
10266,2007-11-18,17:00,第32節,第1日,千葉,横浜FM,フクダ電子アリーナ,晴,15.1,33,スカパー!・e2(J sports Plus),15678
10267,2007-11-18,14:04,第32節,第1日,FC東京,G大阪,味の素スタジアム,晴,17.5,35,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/TOKYO MX/BS,30157
10268,2007-11-18,17:03,第32節,第1日,横浜FC,新潟,日産スタジアム,晴,14.0,33,スカパー!(パーフェクト チョイス)/e2(スカチャン!),7751
10269,2007-11-18,14:00,第32節,第1日,甲府,大宮,山梨県小瀬スポーツ公園陸上競技場,晴,16.8,24,スカパー!e2(J sports Plus)/NHK甲府,15151
10270,2007-11-18,14:03,第32節,第1日,磐田,川崎F,ヤマハスタジアム(磐田),曇のち晴,13.4,45,スカパー!(パーフェクト チョイス)/e2(スカチャン!),13172
10271,2007-11-18,14:05,第32節,第1日,広島,神戸,広島ビッグアーチ,晴,10.4,36,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK広島,13555
10272,2007-11-18,17:05,第32節,第1日,大分,名古屋,九州石油ドーム,晴,9.4,30,スカパー!(パーフェクト チョイス)/e2(スカチャン!),27811
10273,2007-11-24,14:04,第33節,第1日,浦和,鹿島,埼玉スタジアム2002,晴,13.1,43,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV)/テレ玉/NHK総合,62123
10274,2007-11-24,14:04,第33節,第1日,柏,甲府,日立柏サッカー場,晴,15.8,38,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/千葉テレビ(録),11021
10275,2007-11-24,14:00,第33節,第1日,FC東京,大宮,味の素スタジアム,晴,13.3,43,スカパー!・e2(J sports Plus)/TOKYO MX(録),20749
10276,2007-11-24,14:05,第33節,第1日,川崎F,広島,等々力陸上競技場,晴,14.7,48,スカパー!・e2(TBSチャンネル)/BS-i,16813
10277,2007-11-24,14:03,第33節,第1日,横浜FM,新潟,日産スタジアム,晴,14.1,53,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/J SPORTS ESPN,24956
10278,2007-11-24,14:04,第33節,第1日,清水,千葉,日本平スタジアム,晴,16.7,46,スカパー!(パーフェクト チョイス)/e2(FIGHTING TV サムライ)/テレビ静岡,18577
10279,2007-11-24,14:03,第33節,第1日,名古屋,横浜FC,名古屋市瑞穂陸上競技場,晴,14.6,33,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/J SPORTS2,16370
10280,2007-11-24,14:04,第33節,第1日,G大阪,神戸,万博記念競技場,晴,15.2,33,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/BS,20109
10281,2007-11-24,14:05,第33節,第1日,大分,磐田,九州石油ドーム,晴,17.4,41,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK大分,23381
10282,2007-12-01,14:34,第34節,第1日,鹿島,清水,県立カシマサッカースタジアム,晴時々曇,15.1,61,スカパー!・e2(J sports Plus)/BS,31384
10283,2007-12-01,14:30,第34節,第1日,大宮,川崎F,NACK5スタジアム大宮,晴,14.3,48,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレ玉(録),11268
10284,2007-12-01,14:33,第34節,第1日,千葉,名古屋,フクダ電子アリーナ,晴,15.4,55,スカパー!(パーフェクト チョイス)/e2(スカチャン!),15341
10285,2007-12-01,14:34,第34節,第1日,横浜FC,浦和,日産スタジアム,晴,14.2,58,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV)/NHK総合,46697
10286,2007-12-01,14:34,第34節,第1日,甲府,FC東京,山梨県小瀬スポーツ公園陸上競技場,晴,14.6,37,スカパー!(パーフェクト チョイス)/e2(FIGHTING TV サムライ)/山梨放送,14777
10287,2007-12-01,14:34,第34節,第1日,新潟,大分,東北電力ビッグスワンスタジアム,雨,12.3,60,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/J SPORTS ESPN/NHK新潟*,37430
10288,2007-12-01,14:34,第34節,第1日,磐田,柏,ヤマハスタジアム(磐田),晴,15.0,41,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/J SPORTS2/静岡放送,13923
10289,2007-12-01,14:34,第34節,第1日,神戸,横浜FM,ホームズスタジアム神戸,晴,14.9,47,スカパー!・e2(TBSチャンネル)/BS-i/NHK神戸,20687
10290,2007-12-01,14:34,第34節,第1日,広島,G大阪,広島ビッグアーチ,晴,12.1,63,スカパー!(パーフェクト チョイス)/e2(スカチャン!),14173
10803,2008-03-08,13:02,第1節,第1日,G大阪,千葉,万博記念競技場,晴,11.1,31,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),18093
10804,2008-03-08,14:04,第1節,第1日,FC東京,神戸,味の素スタジアム,晴,12.3,25,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/TOKYO MX,24390
10805,2008-03-08,14:05,第1節,第1日,横浜FM,浦和,日産スタジアム,晴,11.9,31,スカパー!・e2(TBSチャンネル)/TBS(単),61246
10806,2008-03-08,14:04,第1節,第1日,名古屋,京都,豊田スタジアム,晴,13.3,29,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/BS/NHK名古屋,26102
10807,2008-03-08,15:04,第1節,第1日,清水,大分,日本平スタジアム,晴,12.0,50,スカパー!・e2(J sports Plus)/静岡放送,19054
10808,2008-03-08,16:03,第1節,第1日,鹿島,札幌,県立カシマサッカースタジアム,晴,10.4,39,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),28152
10809,2008-03-09,14:04,第1節,第2日,柏,磐田,日立柏サッカー場,晴時々曇,15.1,36,スカパー!・e2(TBSチャンネル)/BS-i,11210
10810,2008-03-09,14:04,第1節,第2日,川崎F,東京V,等々力陸上競技場,晴,16.3,29,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK総合,21020
10811,2008-03-09,16:00,第1節,第2日,大宮,新潟,NACK5スタジアム大宮,晴,15.6,29,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレ玉(録),12505
10812,2008-03-15,13:05,第2節,第1日,大分,柏,九州石油ドーム,晴,15.3,29,スカパー!(パーフェクト チョイス)/e2(スカチャン!),18263
10813,2008-03-15,14:04,第2節,第1日,浦和,名古屋,埼玉スタジアム2002,晴,19.9,32,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK総合,54482
10814,2008-03-15,15:04,第2節,第1日,磐田,G大阪,エコパスタジアム,晴,16.4,45,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/BS/静岡放送,25560
10815,2008-03-15,15:00,第2節,第1日,神戸,川崎F,ホームズスタジアム神戸,晴,14.7,42,スカパー!・e2(J sports Plus),16066
10816,2008-03-15,16:05,第2節,第1日,札幌,横浜FM,札幌ドーム,屋内,21.2,44,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV)/北海道放送,25225
10817,2008-03-15,16:03,第2節,第1日,新潟,FC東京,東北電力ビッグスワンスタジアム,晴,10.9,54,スカパー!(パーフェクト チョイス)/e2(スカチャン!),35083
10818,2008-03-15,17:03,第2節,第1日,千葉,清水,フクダ電子アリーナ,晴,14.4,62,スカパー!(パーフェクト チョイス)/e2(スカチャン!),14566
10819,2008-03-16,13:34,第2節,第2日,京都,大宮,京都市西京極総合運動公園陸上競技場兼球技場,晴,21.1,32,スカパー!・e2(TBSチャンネル)/BS-i/KBS京都(録),14982
10820,2008-03-16,16:03,第2節,第2日,東京V,鹿島,味の素スタジアム,晴,18.4,32,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV)/日本テレビ(録),18934
10821,2008-03-30,13:04,第3節,第1日,清水,大宮,日本平スタジアム,雨,11.6,57,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレビ静岡,13855
10822,2008-03-30,13:03,第3節,第1日,G大阪,東京V,万博記念競技場,雨,10.5,67,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),13693
10823,2008-03-30,14:04,第3節,第1日,FC東京,京都,味の素スタジアム,曇,11.2,55,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/TOKYO MX,19233
10824,2008-03-30,15:05,第3節,第1日,川崎F,千葉,等々力陸上競技場,雨,9.8,71,スカパー!・e2(TBSチャンネル)/BS-i,17658
10825,2008-03-30,16:04,第3節,第1日,鹿島,横浜FM,県立カシマサッカースタジアム,曇のち雨,10.4,68,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/BS,22901
10826,2008-03-30,16:03,第3節,第1日,浦和,新潟,埼玉スタジアム2002,雨,8.7,75,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレ玉(録),46962
10827,2008-03-30,16:01,第3節,第1日,柏,札幌,日立柏サッカー場,雨,7.5,88,スカパー!・e2(J sports Plus)/千葉テレビ(録),10048
10828,2008-03-30,19:03,第3節,第1日,名古屋,大分,名古屋市瑞穂陸上競技場,雨,7.9,90,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/名古屋テレビ(録),8764
10829,2008-03-30,19:03,第3節,第1日,神戸,磐田,ホームズスタジアム神戸,屋内,14.0,58,スカパー!(パーフェクト チョイス)/e2(スカチャン!),10043
10830,2008-04-02,19:03,第4節,第1日,札幌,川崎F,札幌ドーム,屋内,20.8,35,スカパー!(パーフェクト チョイス)/e2(スカチャン!),14377
10831,2008-04-02,19:04,第4節,第1日,大宮,名古屋,NACK5スタジアム大宮,晴,12.6,59,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレ玉/J SPORTS2,7591
10832,2008-04-02,19:03,第4節,第1日,千葉,神戸,フクダ電子アリーナ,晴,13.6,51,スカパー!(パーフェクト チョイス)/e2(スカチャン!),8694
10833,2008-04-02,19:03,第4節,第1日,東京V,磐田,国立競技場,晴,13.5,57,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/日本テレビ(録),9087
10834,2008-04-02,19:05,第4節,第1日,横浜FM,FC東京,ニッパツ三ツ沢球技場,晴,13.6,50,スカパー!・e2(TBSチャンネル)/BS-i,11670
10835,2008-04-02,19:04,第4節,第1日,新潟,鹿島,東北電力ビッグスワンスタジアム,晴,10.6,41,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/BS,22740
10836,2008-04-02,19:03,第4節,第1日,清水,浦和,日本平スタジアム,曇,12.6,43,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),15223
10837,2008-04-02,19:04,第4節,第1日,京都,柏,京都市西京極総合運動公園陸上競技場兼球技場,曇,13.1,54,スカパー!(パーフェクト チョイス)/e2(サムライ)/KBS京都,8192
10838,2008-04-02,19:01,第4節,第1日,大分,G大阪,九州石油ドーム,曇,14.5,42,スカパー!・e2(J sports Plus),17651
10839,2008-04-05,13:00,第5節,第1日,大宮,大分,NACK5スタジアム大宮,晴,20.8,21,スカパー!(パーフェクト チョイス)/e2(スカチャン!),6450
10840,2008-04-05,13:04,第5節,第1日,磐田,浦和,エコパスタジアム,晴,16.3,32,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV)/静岡放送,27866
10841,2008-04-05,14:04,第5節,第1日,鹿島,千葉,県立カシマサッカースタジアム,晴,16.3,29,スカパー!・e2(TBSチャンネル)/BS-i,17257
10842,2008-04-05,14:04,第5節,第1日,FC東京,札幌,味の素スタジアム,晴,17.8,25,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/BS/TOKYO MX,20180
10843,2008-04-05,16:03,第5節,第1日,名古屋,横浜FM,豊田スタジアム,晴,17.4,29,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/名古屋テレビ(録),19193
10844,2008-04-05,16:03,第5節,第1日,G大阪,清水,万博記念競技場,曇,17.3,22,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),16219
10845,2008-04-05,17:03,第5節,第1日,川崎F,京都,等々力陸上競技場,晴,15.7,37,スカパー!(パーフェクト チョイス)/e2(スカチャン!),14753
10846,2008-04-06,16:00,第5節,第2日,柏,新潟,日立柏サッカー場,晴,17.6,31,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/千葉テレビ(録),9585
10847,2008-04-06,16:03,第5節,第2日,神戸,東京V,ホームズスタジアム神戸,晴,16.9,30,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK神戸,8150
10848,2008-04-12,13:34,第6節,第1日,札幌,磐田,札幌ドーム,屋内,20.9,38,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/北海道文化放送,15240
10849,2008-04-12,14:05,第6節,第1日,横浜FM,柏,日産スタジアム,曇,18.8,47,スカパー!・e2(TBSチャンネル)/BS-i,20026
10850,2008-04-12,14:03,第6節,第1日,清水,名古屋,日本平スタジアム,曇,19.2,66,スカパー!・e2(J sports Plus)/NHK静岡/NHK名古屋,14167
10851,2008-04-12,16:03,第6節,第1日,千葉,大宮,フクダ電子アリーナ,曇時々晴,17.5,53,スカパー!(パーフェクト チョイス)/e2(スカチャン!),11091
10852,2008-04-12,17:03,第6節,第1日,東京V,FC東京,味の素スタジアム,曇,16.7,58,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV)/日本テレビ(録),22503
10853,2008-04-12,19:05,第6節,第1日,大分,川崎F,九州石油ドーム,晴,14.8,55,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/BS,16977
10854,2008-04-13,13:04,第6節,第2日,京都,神戸,京都市西京極総合運動公園陸上競技場兼球技場,曇,20.1,42,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/KBS京都(録),14109
10855,2008-04-13,16:04,第6節,第2日,浦和,鹿島,埼玉スタジアム2002,曇時々雨,9.3,80,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV)/テレ玉(録),54450
10856,2008-04-13,16:03,第6節,第2日,G大阪,新潟,万博記念競技場,曇のち雨,18.6,59,スカパー!(パーフェクト チョイス)/e2(スカチャン!),13321
10857,2008-04-19,13:03,第7節,第1日,名古屋,千葉,名古屋市瑞穂陸上競技場,晴,23.2,39,スカパー!(パーフェクト チョイス)/e2(スカチャン!),12214
10858,2008-04-19,16:04,第7節,第1日,鹿島,G大阪,県立カシマサッカースタジアム,雨,13.1,69,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK総合,17292
10859,2008-04-19,16:04,第7節,第1日,FC東京,川崎F,味の素スタジアム,曇,15.8,52,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV)/TOKYO MX(録),22283
10860,2008-04-19,16:00,第7節,第1日,新潟,京都,東北電力ビッグスワンスタジアム,雨,14.9,62,スカパー!・e2(J sports Plus)/NHK新潟/NHK京都,27115
10861,2008-04-19,16:05,第7節,第1日,神戸,札幌,ホームズスタジアム神戸,晴,15.6,54,スカパー!・e2(TBSチャンネル)/BS-i,11126
10862,2008-04-19,19:02,第7節,第1日,柏,東京V,日立柏サッカー場,曇一時雨,14.1,67,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),8525
10863,2008-04-19,19:04,第7節,第1日,横浜FM,清水,日産スタジアム,曇時々雨,15.1,58,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/BS,19763
10864,2008-04-20,14:01,第7節,第2日,浦和,大宮,埼玉スタジアム2002,曇,18.3,43,スカパー!・e2(TBSチャンネル)/TBS(単)/テレ玉(録),50997
10865,2008-04-20,14:04,第7節,第2日,磐田,大分,ヤマハスタジアム(磐田),晴,19.4,52,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/静岡放送,11229
10866,2008-04-26,13:04,第8節,第1日,清水,FC東京,日本平スタジアム,雨,14.9,75,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレビ静岡,14145
10867,2008-04-26,13:33,第8節,第1日,札幌,新潟,札幌ドーム,屋内,20.9,31,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/札幌テレビ,13055
10868,2008-04-26,14:05,第8節,第1日,東京V,名古屋,味の素スタジアム,雨,14.1,76,スカパー!・e2(TBSチャンネル)/BS-i/日本テレビ(録),11997
10869,2008-04-26,14:05,第8節,第1日,大分,横浜FM,九州石油ドーム,晴,21.6,31,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK大分,16433
10870,2008-04-26,16:04,第8節,第1日,京都,浦和,京都市西京極総合運動公園陸上競技場兼球技場,曇,19.8,50,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV)/KBS京都(録),19680
10871,2008-04-26,19:03,第8節,第1日,千葉,磐田,フクダ電子アリーナ,雨,14.6,65,スカパー!(パーフェクト チョイス)/e2(スカチャン!),13083
