id,home_team,away_team,temperature,humidity,attendance,match_datetime,section_encoded,venue_capacity,venue_encoded,round_encoded,weather_encoded,num_broadcasters
11645,川崎F,名古屋,18.3,42,20148,2009-04-04 15:05:00,4,26232,6,1,1,3
11646,浦和,大分,17.4,41,45542,2009-04-04 16:03:00,4,62010,5,1,1,2
11647,新潟,横浜FM,11.8,64,32022,2009-04-04 16:03:00,4,41684,28,1,2,2
11648,柏,大宮,14.1,55,8727,2009-04-04 19:04:00,4,15349,27,1,2,2
11649,磐田,FC東京,11.1,92,8716,2009-04-04 19:04:00,4,15165,17,1,2,3
11650,山形,千葉,15.9,31,9172,2009-04-05 13:04:00,4,20638,40,2,0,2
11651,神戸,清水,16.1,53,10020,2009-04-05 16:04:00,4,28425,29,2,3,3
11652,大分,山形,22.4,41,18461,2009-04-11 14:05:00,5,31997,15,1,0,3
11653,横浜FM,神戸,22.5,26,12912,2009-04-11 15:05:00,5,15442,36,1,0,2
11654,千葉,磐田,20.6,44,14496,2009-04-11 16:03:00,5,19470,9,1,0,2
11655,京都,新潟,20.1,26,10515,2009-04-11 19:04:00,5,20588,13,1,0,3
11656,広島,柏,14.8,58,11909,2009-04-11 19:04:00,5,36894,7,1,0,3
11657,FC東京,鹿島,21.9,42,32913,2009-04-12 13:04:00,5,47851,2,2,0,2
11658,清水,川崎F,21.5,28,17256,2009-04-12 13:03:00,5,20248,39,2,0,2
11659,大宮,G大阪,21.7,35,11536,2009-04-12 16:00:00,5,15491,34,2,0,3
11660,名古屋,浦和,19.7,49,32435,2009-04-12 16:03:00,5,43739,18,2,3,2
11661,G大阪,山形,14.4,52,10159,2009-04-17 19:33:00,6,21000,0,1,1,1
11662,柏,名古屋,20.3,45,10368,2009-04-18 13:04:00,6,15349,27,2,9,2
11663,新潟,広島,19.7,23,30169,2009-04-18 14:04:00,6,41684,28,2,0,3
11664,鹿島,横浜FM,16.1,64,18730,2009-04-18 15:05:00,6,38620,12,2,5,2
11665,川崎F,大宮,18.3,53,16224,2009-04-18 16:03:00,6,26232,6,2,1,2
11666,浦和,京都,17.1,62,41836,2009-04-18 19:04:00,6,62010,5,2,1,4
11667,FC東京,千葉,15.8,69,27486,2009-04-18 19:04:00,6,54224,23,2,0,2
11668,磐田,清水,23.5,45,22152,2009-04-19 13:03:00,6,50889,31,3,0,2
11669,神戸,大分,23.8,36,13462,2009-04-19 16:05:00,6,28425,29,3,0,2
11670,大宮,新潟,12.9,78,15759,2009-04-25 13:01:00,7,62010,5,1,2,2
11671,清水,柏,13.4,87,9756,2009-04-25 13:04:00,7,20248,39,1,2,3
11672,山形,鹿島,9.7,72,16658,2009-04-25 14:04:00,7,20638,40,1,2,3
11673,千葉,浦和,15.3,82,15428,2009-04-25 16:03:00,7,19470,9,1,2,2
11674,京都,磐田,16.1,94,6851,2009-04-25 19:04:00,7,20588,13,1,6,4
11675,大分,FC東京,16.9,43,17246,2009-04-25 19:05:00,7,31997,15,1,9,2
11676,広島,川崎F,12.3,55,13896,2009-04-26 13:04:00,7,36894,7,2,1,2
11677,神戸,G大阪,17.1,50,20721,2009-04-26 14:04:00,7,28425,29,2,3,3
11678,名古屋,横浜FM,12.8,57,12500,2009-04-26 16:04:00,7,20223,4,2,9,2
11679,川崎F,京都,19.4,27,16253,2009-04-29 13:03:00,8,26232,6,1,0,2
11680,新潟,千葉,16.4,54,34060,2009-04-29 13:04:00,8,41684,28,1,0,2
11681,大宮,山形,22.6,23,11263,2009-04-29 14:05:00,8,15491,34,1,0,2
11682,名古屋,広島,22.6,28,12137,2009-04-29 14:01:00,8,20223,4,1,0,2
11683,柏,大分,18.7,27,9058,2009-04-29 16:04:00,8,15349,27,1,0,2
11684,清水,浦和,17.3,30,30851,2009-04-29 16:04:00,8,50889,31,1,0,2
11685,横浜FM,磐田,16.9,41,28317,2009-04-29 17:04:00,8,71624,8,1,0,2
11686,鹿島,神戸,14.0,60,14473,2009-04-29 19:04:00,8,38620,12,1,0,3
11687,G大阪,FC東京,16.0,32,16853,2009-04-29 19:03:00,8,21000,0,1,0,2
11688,山形,柏,25.8,23,11071,2009-05-02 13:04:00,9,20638,40,1,0,2
11689,磐田,神戸,23.6,40,12132,2009-05-02 13:03:00,9,15165,17,1,0,2
11690,大分,G大阪,23.3,39,19306,2009-05-02 14:03:00,9,31997,15,1,0,1
11691,横浜FM,川崎F,23.1,40,28016,2009-05-02 15:05:00,9,71624,8,1,0,2
11692,千葉,鹿島,23.1,35,17009,2009-05-02 16:03:00,9,19470,9,1,0,2
11693,京都,名古屋,24.1,38,10950,2009-05-02 16:04:00,9,20588,13,1,0,3
11694,広島,清水,20.3,52,14584,2009-05-02 16:04:00,9,36894,7,1,0,2
11695,浦和,新潟,19.9,60,50284,2009-05-02 19:03:00,9,62010,5,1,0,2
11696,FC東京,大宮,19.3,42,18886,2009-05-02 19:04:00,9,47851,2,1,0,4
11697,新潟,磐田,22.4,49,40268,2009-05-05 13:03:00,10,41684,28,1,0,2
11698,大宮,大分,18.6,79,7796,2009-05-05 14:03:00,10,15491,34,1,2,3
11699,京都,横浜FM,18.4,61,11609,2009-05-05 14:04:00,10,20588,13,1,4,3
11700,柏,浦和,16.1,95,32854,2009-05-05 16:04:00,10,54224,23,1,2,2
11701,神戸,山形,20.0,61,10574,2009-05-05 16:04:00,10,28425,29,1,3,2
11702,清水,千葉,15.2,86,15129,2009-05-05 19:04:00,10,20248,39,1,2,3
11703,広島,FC東京,16.0,94,15342,2009-05-05 19:04:00,10,36894,7,1,6,2
11704,川崎F,G大阪,24.9,78,15903,2009-07-01 19:05:00,10,26232,6,2,1,2
11705,名古屋,鹿島,27.1,78,9661,2009-07-01 19:03:00,10,20223,4,2,4,2
11706,FC東京,京都,24.8,45,18221,2009-05-09 14:04:00,11,47851,2,1,0,2
11707,磐田,大宮,22.6,64,9783,2009-05-09 14:04:00,11,15165,17,1,0,3
11708,大分,横浜FM,26.4,27,18245,2009-05-09 14:03:00,11,31997,15,1,0,1
11709,千葉,広島,23.6,49,14182,2009-05-09 16:05:00,11,19470,9,1,0,2
11710,山形,新潟,21.1,53,17171,2009-05-09 18:04:00,11,20638,40,1,0,2
11711,浦和,川崎F,29.3,41,51594,2009-05-10 14:05:00,11,62010,5,2,0,3
11712,鹿島,清水,27.1,62,19154,2009-05-10 15:04:00,11,38620,12,2,0,2
11713,G大阪,柏,28.3,33,18319,2009-05-10 15:03:00,11,21000,0,2,0,1
11714,神戸,名古屋,23.8,57,10149,2009-05-10 15:04:00,11,28425,29,2,0,3
11715,名古屋,大宮,17.5,83,16577,2009-05-16 13:03:00,12,43739,18,1,3,2
11716,浦和,G大阪,19.5,52,53374,2009-05-16 14:04:00,12,62010,5,1,1,5+
11717,川崎F,磐田,19.8,51,16329,2009-05-16 15:03:00,12,26232,6,1,1,1
11718,柏,鹿島,18.6,60,10651,2009-05-16 16:04:00,12,15349,27,1,1,2
11719,広島,山形,17.6,65,9479,2009-05-16 16:04:00,12,36894,7,1,1,2
11720,横浜FM,FC東京,17.5,64,20349,2009-05-16 19:04:00,12,71624,8,1,1,2
11721,清水,大分,15.6,78,13141,2009-05-16 19:03:00,12,20248,39,1,1,3
11722,新潟,神戸,19.5,77,28817,2009-05-17 14:03:00,12,41684,28,2,2,2
11723,京都,千葉,18.4,94,5567,2009-05-17 14:04:00,12,20588,13,2,2,4
11724,新潟,清水,19.5,59,29760,2009-05-23 13:03:00,13,41684,28,1,1,2
11725,大分,広島,24.2,52,16298,2009-05-23 14:05:00,13,31997,15,1,1,3
11726,山形,京都,19.2,58,6554,2009-05-23 16:04:00,13,20638,40,1,1,2
11727,千葉,横浜FM,22.3,62,14833,2009-05-23 19:04:00,13,19470,9,1,1,3
11728,神戸,柏,23.0,57,6002,2009-05-23 19:04:00,13,28425,29,1,0,2
11729,G大阪,鹿島,24.1,50,19092,2009-05-24 13:03:00,13,21000,0,2,0,2
11731,磐田,名古屋,21.3,75,15632,2009-05-24 15:03:00,13,15165,17,2,7,2
11732,大宮,浦和,20.9,67,32418,2009-05-24 16:00:00,13,62010,5,2,9,2
11733,川崎F,大分,26.9,55,19375,2009-06-20 15:04:00,14,26232,6,1,5,2
11734,清水,山形,25.1,70,17865,2009-06-20 15:04:00,14,20248,39,1,5,3
11735,名古屋,千葉,26.1,63,12457,2009-06-20 15:35:00,14,20223,4,1,1,1
11736,G大阪,新潟,27.5,57,18404,2009-06-20 15:35:00,14,21000,0,1,9,3
11737,鹿島,磐田,24.6,69,21841,2009-06-20 16:04:00,14,38620,12,1,9,2
11738,大宮,京都,24.9,68,9336,2009-06-20 18:04:00,14,15491,34,1,1,3
11739,柏,FC東京,23.6,79,10266,2009-06-20 19:04:00,14,15349,27,1,1,2
11740,広島,神戸,25.6,81,14514,2009-06-21 13:04:00,14,36894,7,2,1,2
11741,横浜FM,浦和,22.4,94,40228,2009-06-21 14:04:00,14,71624,8,2,2,2
11742,京都,広島,32.7,41,11806,2009-06-27 13:04:00,15,20588,13,1,0,3
11743,磐田,柏,26.6,63,10635,2009-06-27 15:03:00,15,15165,17,1,0,3
11744,浦和,神戸,31.0,42,18777,2009-06-27 16:03:00,15,21500,19,1,0,2
11745,千葉,大宮,28.1,54,13079,2009-06-27 16:05:00,15,19470,9,1,0,2
11746,FC東京,清水,26.0,64,28987,2009-06-27 19:04:00,15,54224,23,1,1,2
11747,山形,川崎F,33.0,49,10367,2009-06-28 13:04:00,15,20638,40,2,0,2
11748,横浜FM,G大阪,23.5,77,25610,2009-06-28 14:05:00,15,71624,8,2,2,3
11749,新潟,名古屋,26.9,57,35786,2009-06-28 16:03:00,15,41684,28,2,0,2
11750,大分,鹿島,27.8,67,20391,2009-06-28 16:05:00,15,31997,15,2,0,3
11751,大宮,横浜FM,26.8,64,10631,2009-07-04 18:00:00,16,15491,34,1,1,2
11752,山形,浦和,22.6,78,20102,2009-07-04 19:04:00,16,20638,40,1,1,2
11753,柏,新潟,23.9,81,9615,2009-07-04 19:04:00,16,15349,27,1,1,2
11754,清水,京都,23.3,83,16205,2009-07-04 19:03:00,16,20248,39,1,0,2
11755,神戸,FC東京,24.8,76,14915,2009-07-04 19:04:00,16,28425,29,1,0,3
11756,大分,千葉,24.5,70,19671,2009-07-04 19:05:00,16,31997,15,1,0,2
11757,名古屋,G大阪,24.0,82,24749,2009-07-05 18:03:00,16,43739,18,2,3,2
11758,広島,磐田,23.3,90,13375,2009-07-05 18:04:00,16,36894,7,2,8,2
11759,川崎F,鹿島,23.4,73,22185,2009-07-05 19:05:00,16,26232,6,2,7,2
11760,鹿島,大宮,21.3,70,17903,2009-07-11 18:03:00,17,38620,12,1,1,1
11761,浦和,広島,24.9,54,44149,2009-07-11 19:04:00,17,62010,5,1,0,4
11762,千葉,神戸,24.0,63,12349,2009-07-11 19:03:00,17,19470,9,1,1,2
11763,横浜FM,山形,23.9,62,13185,2009-07-11 19:03:00,17,15442,36,1,1,2
11764,新潟,川崎F,24.5,69,36810,2009-07-11 19:03:00,17,41684,28,1,0,2
11765,G大阪,清水,26.5,60,18549,2009-07-11 19:35:00,17,21000,0,1,1,2
11766,京都,柏,29.6,64,8011,2009-07-12 18:04:00,17,20588,13,2,0,3
11767,FC東京,名古屋,25.3,70,24736,2009-07-12 18:34:00,17,47851,2,2,0,2
11768,磐田,大分,26.6,84,10008,2009-07-12 19:03:00,17,15165,17,2,1,2
11769,大宮,FC東京,29.4,68,10895,2009-07-18 18:04:00,18,15491,34,1,0,3
11770,川崎F,神戸,29.3,62,14696,2009-07-18 18:03:00,18,26232,6,1,1,1
11771,横浜FM,新潟,27.6,77,22681,2009-07-18 19:04:00,18,71624,8,1,1,3
11772,清水,鹿島,25.3,87,20203,2009-07-18 19:03:00,18,20248,39,1,0,2
11773,名古屋,京都,28.2,84,17784,2009-07-18 19:03:00,18,43739,18,1,3,3
11774,大分,浦和,29.8,60,24833,2009-07-18 19:05:00,18,31997,15,1,0,2
11775,山形,磐田,25.8,66,10255,2009-07-19 18:04:00,18,20638,40,2,1,2
11776,広島,千葉,28.2,78,11572,2009-07-19 18:05:00,18,36894,7,2,1,2
11777,柏,G大阪,28.3,73,11367,2009-07-19 19:05:00,18,15349,27,2,1,2
11778,FC東京,広島,27.9,74,27846,2009-07-25 18:03:00,19,47851,2,1,0,1
11779,鹿島,柏,26.8,82,18773,2009-07-25 19:04:00,19,38620,12,1,0,3
11780,浦和,名古屋,28.6,74,44976,2009-07-25 19:03:00,19,62010,5,1,0,2
11781,千葉,清水,28.3,78,15142,2009-07-25 19:03:00,19,19470,9,1,0,2
11782,G大阪,大分,25.6,84,15262,2009-07-25 19:03:00,19,21000,0,1,1,2
11783,神戸,大宮,26.8,68,8651,2009-07-25 19:04:00,19,28425,29,1,3,2
11784,新潟,山形,24.3,83,37447,2009-07-26 18:03:00,19,41684,28,2,8,2
11785,磐田,横浜FM,27.4,90,15729,2009-07-26 18:05:00,19,15165,17,2,0,2
11786,京都,川崎F,27.1,87,9002,2009-07-26 18:04:00,19,20588,13,2,8,3
11787,川崎F,FC東京,26.0,68,21379,2009-08-01 19:03:00,20,26232,6,1,1,2
11788,横浜FM,京都,26.4,73,19354,2009-08-01 19:04:00,20,71624,8,1,1,3
11789,新潟,大宮,24.9,87,30862,2009-08-01 19:03:00,20,41684,28,1,6,2
11790,磐田,千葉,25.1,80,11297,2009-08-01 19:03:00,20,15165,17,1,1,2
11791,広島,鹿島,26.3,83,22225,2009-08-01 19:03:00,20,36894,7,1,1,1
11792,大分,名古屋,25.2,89,17461,2009-08-01 19:05:00,20,31997,15,1,3,2
11793,山形,G大阪,26.0,74,16547,2009-08-02 18:03:00,20,20638,40,2,11,1
11794,浦和,清水,24.6,90,45186,2009-08-02 18:03:00,20,62010,5,2,2,2
11795,柏,神戸,25.8,81,8545,2009-08-02 18:05:00,20,15349,27,2,1,2
11796,京都,山形,28.1,62,8821,2009-08-15 18:04:00,21,20588,13,1,1,3
11797,鹿島,大分,23.4,83,25674,2009-08-15 18:34:00,21,38620,12,1,0,2
11798,名古屋,川崎F,27.5,66,18025,2009-08-15 19:04:00,21,20223,4,1,1,4
11799,G大阪,浦和,27.5,64,20211,2009-08-15 19:03:00,21,21000,0,1,1,2
11800,神戸,広島,26.9,68,13394,2009-08-15 19:04:00,21,35910,32,1,8,2
11801,千葉,柏,24.9,70,17899,2009-08-15 19:35:00,21,19470,9,1,0,2
11802,大宮,磐田,28.6,57,11330,2009-08-16 18:00:00,21,15392,22,2,0,2
11803,FC東京,横浜FM,29.1,50,24913,2009-08-16 18:33:00,21,47851,2,2,0,2
11804,清水,新潟,26.3,61,20034,2009-08-16 19:03:00,21,20248,39,2,0,2
11805,山形,FC東京,24.3,75,11056,2009-08-19 19:04:00,22,20638,40,1,0,2
11806,千葉,名古屋,25.4,70,13548,2009-08-19 19:05:00,22,19470,9,1,0,2
11807,新潟,G大阪,26.8,78,32896,2009-08-19 19:04:00,22,41684,28,1,0,3
11808,磐田,川崎F,26.8,63,10545,2009-08-19 19:03:00,22,15165,17,1,0,2
11809,京都,清水,28.7,64,10685,2009-08-19 19:04:00,22,20588,13,1,0,3
11810,神戸,鹿島,27.6,72,17432,2009-08-19 19:04:00,22,28425,29,1,0,1
11811,広島,大分,25.6,74,10951,2009-08-19 19:04:00,22,36894,7,1,0,2
11812,浦和,柏,27.2,75,38740,2009-08-19 19:33:00,22,62010,5,1,0,2
11813,横浜FM,大宮,26.1,73,11025,2009-08-19 19:33:00,22,15442,36,1,0,2
11814,大宮,千葉,28.0,74,10211,2009-08-22 18:04:00,23,15491,34,1,1,3
11815,新潟,京都,25.8,50,35047,2009-08-22 19:03:00,23,41684,28,1,0,2
11816,清水,磐田,28.3,52,20116,2009-08-22 19:03:00,23,20248,39,1,0,2
11817,広島,浦和,26.1,60,27113,2009-08-22 19:04:00,23,36894,7,1,0,3
11818,柏,横浜FM,28.5,79,22145,2009-08-22 19:35:00,23,54224,23,1,0,2
11819,G大阪,名古屋,25.1,71,18134,2009-08-23 18:03:00,23,20261,21,2,0,2
11820,鹿島,FC東京,25.9,77,24593,2009-08-23 18:34:00,23,38620,12,2,0,2
11821,川崎F,山形,27.6,66,17341,2009-08-23 19:03:00,23,26232,6,2,1,2
11822,大分,神戸,25.3,54,14163,2009-08-24 20:05:00,23,31997,15,3,0,2
11823,大宮,鹿島,28.7,58,11369,2009-08-29 18:00:00,24,15491,34,1,1,2
11824,FC東京,大分,27.8,68,18320,2009-08-29 19:04:00,24,47851,2,1,1,2
11825,横浜FM,千葉,26.8,71,13181,2009-08-29 19:05:00,24,15442,36,1,0,2
11826,磐田,G大阪,26.2,83,18298,2009-08-29 19:04:00,24,50889,31,1,0,3
11827,名古屋,新潟,29.5,59,12043,2009-08-29 19:03:00,24,20223,4,1,1,1
11828,神戸,浦和,27.2,63,19094,2009-08-29 19:04:00,24,28425,29,1,0,2
11829,山形,広島,19.3,73,10206,2009-08-30 18:04:00,24,20638,40,2,6,2
11830,柏,京都,21.8,82,8124,2009-08-30 18:04:00,24,15349,27,2,2,2
11831,川崎F,清水,21.3,86,20689,2009-08-30 19:03:00,24,26232,6,2,2,1
11832,千葉,新潟,21.9,76,14108,2009-09-12 16:03:00,25,19470,9,1,1,2
11833,清水,大宮,25.6,54,13169,2009-09-12 13:04:00,25,20248,39,1,1,3
11834,名古屋,柏,20.4,92,9355,2009-09-12 19:04:00,25,20223,4,1,2,3
11835,京都,FC東京,30.1,64,8106,2009-09-12 13:04:00,25,12584,37,1,1,3
11836,G大阪,神戸,20.2,86,17205,2009-09-12 19:03:00,25,21000,0,1,6,3
11837,広島,横浜FM,19.6,90,12126,2009-09-12 16:04:00,25,36894,7,1,1,2
11838,浦和,山形,28.2,40,41500,2009-09-13 15:05:00,25,62010,5,2,0,3
11839,大分,磐田,24.1,58,17241,2009-09-13 18:05:00,25,31997,15,2,0,2
11840,鹿島,川崎F,18.8,86,22323,2009-10-07 19:04:00,25,38620,12,3,1,2
11841,山形,清水,19.4,61,12270,2009-09-19 19:04:00,26,20638,40,1,0,3
11842,大宮,名古屋,21.5,66,10501,2009-09-19 18:04:00,26,15491,34,1,1,3
11843,FC東京,G大阪,22.9,62,23014,2009-09-19 16:05:00,26,47851,2,1,1,3
11844,川崎F,浦和,21.3,63,22390,2009-09-19 19:03:00,26,26232,6,1,1,2
11845,横浜FM,鹿島,23.1,62,28581,2009-09-19 16:04:00,26,71624,8,1,1,2
11846,新潟,大分,23.1,55,24392,2009-09-19 14:03:00,26,41684,28,1,0,2
11847,磐田,京都,26.4,44,13860,2009-09-19 15:03:00,26,15165,17,1,1,3
11848,柏,広島,27.2,31,10507,2009-09-20 13:04:00,26,15349,27,2,0,2
11849,神戸,千葉,25.3,37,12634,2009-09-20 16:04:00,26,28425,29,2,0,2
11850,千葉,山形,21.7,67,14602,2009-09-26 19:03:00,27,19470,9,1,0,2
11851,FC東京,磐田,26.9,48,21512,2009-09-26 16:04:00,27,47851,2,1,0,3
11852,京都,大宮,23.1,66,9206,2009-09-26 18:04:00,27,20588,13,1,0,3
11853,広島,新潟,24.8,79,14690,2009-09-26 19:04:00,27,36894,7,1,0,2
11854,大分,柏,29.1,46,15274,2009-09-26 13:05:00,27,31997,15,1,0,2
11855,鹿島,名古屋,20.6,83,17192,2009-09-26 18:04:00,27,38620,12,1,0,3
11856,G大阪,川崎F,26.3,48,18749,2009-09-26 16:03:00,27,21000,0,1,0,2
11857,浦和,横浜FM,24.4,62,45023,2009-09-27 14:05:00,27,62010,5,2,7,3
11858,清水,神戸,26.9,45,17294,2009-09-27 13:04:00,27,20248,39,2,0,3
11859,山形,大分,23.1,47,8011,2009-10-03 14:03:00,28,20638,40,1,7,1
11860,浦和,千葉,24.3,65,38634,2009-10-03 15:34:00,28,62010,5,1,1,4
11861,柏,磐田,22.1,82,8514,2009-10-03 15:05:00,28,15349,27,1,1,1
11862,清水,広島,25.2,80,18205,2009-10-03 13:03:00,28,20248,39,1,0,2
11863,神戸,京都,24.5,55,11127,2009-10-03 16:04:00,28,28425,29,1,0,2
11864,鹿島,新潟,21.3,64,19288,2009-10-04 16:04:00,28,38620,12,2,0,2
11865,川崎F,横浜FM,26.3,50,19951,2009-10-04 13:03:00,28,26232,6,2,0,2
11866,名古屋,FC東京,25.6,30,13796,2009-10-04 16:04:00,28,20223,4,2,0,1
11867,G大阪,大宮,25.7,41,17758,2009-10-04 15:05:00,28,21000,0,2,0,2
11868,山形,神戸,22.1,47,10029,2009-10-17 14:04:00,29,20638,40,1,0,3
11869,大宮,川崎F,21.3,64,37842,2009-10-17 15:05:00,29,62010,5,1,1,3
11870,FC東京,柏,20.2,64,28235,2009-10-17 13:04:00,29,47851,2,1,1,2
11871,横浜FM,名古屋,17.4,79,22046,2009-10-17 19:04:00,29,71624,8,1,1,3
11872,新潟,浦和,21.9,46,39963,2009-10-17 16:04:00,29,41684,28,1,12,2
11873,磐田,鹿島,17.0,84,14126,2009-10-17 19:03:00,29,15165,17,1,6,2
11874,広島,G大阪,20.2,67,22180,2009-10-17 14:03:00,29,36894,7,1,11,2
11875,千葉,京都,22.1,50,13389,2009-10-18 16:04:00,29,19470,9,2,0,1
11876,大分,清水,21.8,40,18264,2009-10-18 14:05:00,29,31997,15,2,0,2
11877,柏,山形,14.3,84,9946,2009-10-24 19:04:00,30,15349,27,1,2,2
11878,京都,大分,16.3,75,14852,2009-10-24 19:04:00,30,20588,13,1,0,4
11879,神戸,新潟,19.6,50,11463,2009-10-24 16:04:00,30,28425,29,1,1,2
11880,鹿島,千葉,17.4,72,18887,2009-10-24 16:04:00,30,38620,12,1,4,2
11881,G大阪,横浜FM,18.1,58,20213,2009-10-24 16:01:00,30,21000,0,1,1,3
11882,浦和,大宮,16.4,68,43746,2009-10-25 15:03:00,30,62010,5,2,1,3
11883,清水,FC東京,19.0,57,19275,2009-10-25 15:03:00,30,20248,39,2,1,2
11884,名古屋,磐田,20.8,48,15578,2009-10-25 15:03:00,30,43739,18,2,1,2
11885,川崎F,広島,15.3,69,18946,2009-10-25 18:03:00,30,26232,6,2,1,2
11886,大宮,広島,17.2,72,10364,2009-11-08 18:30:00,31,15491,34,1,1,2
11887,柏,清水,16.6,83,10007,2009-11-08 18:34:00,31,15349,27,1,1,2
11888,FC東京,浦和,19.1,66,40701,2009-11-08 15:04:00,31,47851,2,1,0,4
11889,横浜FM,大分,18.3,64,16724,2009-11-08 18:33:00,31,71624,8,1,0,2
11890,磐田,新潟,20.0,56,11912,2009-11-08 15:04:00,31,15165,17,1,0,3
11891,鹿島,山形,17.3,80,20433,2009-11-08 15:04:00,31,38620,12,1,0,2
11892,川崎F,千葉,19.5,58,18470,2009-11-08 15:03:00,31,26232,6,1,7,3
11893,名古屋,神戸,22.2,43,10136,2009-11-08 13:03:00,31,20223,4,1,0,2
11894,G大阪,京都,18.1,74,20394,2009-11-08 18:33:00,31,21000,0,1,0,1
11895,山形,大宮,6.4,73,10347,2009-11-21 14:05:00,32,20638,40,1,1,2
11896,浦和,磐田,17.0,30,43619,2009-11-21 14:03:00,32,62010,5,1,0,2
11897,新潟,柏,11.6,44,28491,2009-11-21 14:04:00,32,41684,28,1,1,3
11898,清水,G大阪,17.0,44,20011,2009-11-21 14:04:00,32,20248,39,1,0,4
11899,京都,鹿島,13.1,58,14043,2009-11-21 14:04:00,32,20588,13,1,0,3
11900,神戸,横浜FM,10.8,49,11553,2009-11-21 17:04:00,32,28425,29,1,0,3
11901,広島,名古屋,4.7,73,13728,2009-11-21 17:04:00,32,36894,7,1,0,2
11902,千葉,FC東京,9.2,72,14247,2009-11-22 13:03:00,32,19470,9,2,8,1
11903,大分,川崎F,11.4,70,20418,2009-11-22 13:05:00,32,31997,15,2,3,4
11904,鹿島,G大阪,15.7,53,35598,2009-11-28 14:04:00,33,38620,12,1,0,3
11905,大宮,柏,14.1,59,11191,2009-11-28 17:04:00,33,15491,34,1,1,3
11906,FC東京,神戸,15.3,35,28664,2009-11-28 17:00:00,33,47851,2,1,1,3
11907,川崎F,新潟,17.3,41,22274,2009-11-28 14:02:00,33,26232,6,1,5,3
11908,磐田,広島,19.0,38,14486,2009-11-28 14:05:00,33,15165,17,1,0,2
11909,名古屋,山形,16.1,39,15071,2009-11-28 14:03:00,33,43739,18,1,0,3
11910,京都,浦和,13.1,53,18121,2009-11-28 14:03:00,33,20588,13,1,1,2
11911,千葉,大分,11.6,47,13642,2009-11-29 16:03:00,33,19470,9,2,1,2
11912,横浜FM,清水,12.9,43,30985,2009-11-29 13:00:00,33,71624,8,2,1,1
11913,山形,横浜FM,10.2,71,12767,2009-12-05 15:34:00,34,20638,40,1,2,2
11914,浦和,鹿島,10.8,81,53783,2009-12-05 15:32:00,34,62010,5,1,2,4
11915,柏,川崎F,9.9,88,10135,2009-12-05 15:34:00,34,15349,27,1,2,3
11916,新潟,FC東京,12.4,56,33984,2009-12-05 15:33:00,34,41684,28,1,2,2
11917,清水,名古屋,10.8,90,17218,2009-12-05 15:34:00,34,20248,39,1,2,3
11918,G大阪,千葉,14.4,69,20031,2009-12-05 15:33:00,34,21000,0,1,0,2
11919,神戸,磐田,14.9,65,15767,2009-12-05 15:34:00,34,28425,29,1,0,2
11920,広島,京都,11.9,55,19303,2009-12-05 15:33:00,34,36894,7,1,1,1
11921,大分,大宮,14.1,48,22460,2009-12-05 15:35:00,34,31997,15,1,0,2
12544,湘南,山形,13.2,79,11280,2010-03-06 13:04:00,1,15732,41,1,2,2
12545,磐田,仙台,16.9,90,10440,2010-03-06 13:03:00,1,15165,17,1,2,3
12546,FC東京,横浜FM,12.8,86,29011,2010-03-06 14:01:00,1,47851,2,1,2,3
12547,広島,清水,14.1,76,16216,2010-03-06 14:04:00,1,36894,7,1,1,3
12548,鹿島,浦和,10.6,79,35251,2010-03-06 16:04:00,1,38620,12,1,6,3
12549,川崎F,新潟,12.8,79,22117,2010-03-06 16:03:00,1,26232,6,1,8,2
12550,G大阪,名古屋,10.0,67,18105,2010-03-06 19:04:00,1,21000,0,1,1,3
12551,神戸,京都,12.2,57,19506,2010-03-07 14:05:00,1,28425,29,2,3,2
12552,大宮,C大阪,4.7,77,8605,2010-03-07 15:05:00,1,15491,34,2,2,3
12553,横浜FM,湘南,20.4,42,32228,2010-03-13 14:05:00,2,71624,8,1,0,2
12554,新潟,磐田,3.9,69,28423,2010-03-13 14:03:00,2,41684,28,1,2,2
12555,清水,山形,19.0,42,18517,2010-03-13 14:04:00,2,20248,39,1,0,4
12556,仙台,大宮,7.1,38,17978,2010-03-13 16:07:00,2,19526,42,1,0,3
12557,名古屋,川崎F,14.2,67,25176,2010-03-13 16:04:00,2,43739,18,1,3,3
12558,京都,鹿島,18.4,32,15222,2010-03-14 13:04:00,2,20588,13,2,0,2
12559,浦和,FC東京,15.7,28,50096,2010-03-14 14:02:00,2,62010,5,2,0,2
12560,C大阪,G大阪,17.0,23,37860,2010-03-14 16:06:00,2,47853,16,2,0,2
12561,神戸,広島,15.4,26,9133,2010-03-14 16:04:00,2,28425,29,2,0,2
12562,湘南,広島,20.9,50,8250,2010-03-20 13:03:00,3,15732,41,1,0,2
12563,清水,神戸,18.3,63,15367,2010-03-20 13:04:00,3,20248,39,1,5,3
12564,京都,仙台,25.0,41,8177,2010-03-20 13:04:00,3,20588,13,1,0,3
12565,横浜FM,川崎F,21.3,50,35870,2010-03-20 14:05:00,3,71624,8,1,0,2
12566,大宮,鹿島,21.2,48,11116,2010-03-20 16:00:00,3,15491,34,1,0,2
12567,G大阪,新潟,21.8,59,16813,2010-03-20 16:03:00,3,21000,0,1,0,2
12568,FC東京,C大阪,19.7,51,20143,2010-03-20 19:04:00,3,47851,2,1,0,4
