id,temperature,humidity,attendance,match_datetime,section_encoded,venue_capacity,venue_encoded,round_encoded,weather_encoded,num_broadcasters,home_team_encoded,away_team_encoded,special_holiday,weekend
12559,15.7,28,50096,2010-03-14 14:02:00,2,62010,5,2,0,2,9,2,0,1
12560,17.0,23,37860,2010-03-14 16:06:00,2,47853,16,2,0,2,17,0,0,1
12561,15.4,26,9133,2010-03-14 16:04:00,2,28425,29,2,0,2,20,7,0,1
12562,20.9,50,8250,2010-03-20 13:03:00,3,15732,41,1,0,2,24,7,0,1
12563,18.3,63,15367,2010-03-20 13:04:00,3,20248,39,1,5,3,12,20,0,1
12564,25.0,41,8177,2010-03-20 13:04:00,3,20588,13,1,0,3,14,25,0,1
12565,21.3,50,35870,2010-03-20 14:05:00,3,71624,8,1,0,2,8,6,0,1
12566,21.2,48,11116,2010-03-20 16:00:00,3,15491,34,1,0,2,5,13,0,1
12567,21.8,59,16813,2010-03-20 16:03:00,3,21000,0,1,0,2,0,11,0,1
12568,19.7,51,20143,2010-03-20 19:04:00,3,47851,2,1,0,4,2,17,0,1
12569,5.9,67,19021,2010-03-21 13:04:00,3,20638,40,2,2,2,23,9,1,1
12570,7.9,61,12749,2010-03-21 16:03:00,3,20223,4,2,0,3,4,3,1,1
12571,12.3,35,17716,2010-03-27 13:04:00,4,26232,6,1,7,3,6,12,0,1
12572,9.4,44,10220,2010-03-27 13:03:00,4,15732,41,1,0,2,24,11,0,1
12573,10.8,40,22089,2010-03-27 14:05:00,4,38620,12,1,0,2,13,23,0,1
12574,9.8,44,15442,2010-03-27 14:03:00,4,28425,29,1,0,1,20,8,0,1
12575,11.9,33,7258,2010-03-27 16:03:00,4,15165,17,1,0,2,3,14,0,1
12576,10.4,33,16261,2010-03-27 16:04:00,4,47853,16,1,5,2,17,9,0,1
12577,6.4,50,10596,2010-03-28 14:01:00,4,15491,34,2,1,2,5,2,0,1
12578,10.9,53,17216,2010-03-28 17:03:00,4,21000,0,2,1,1,0,25,0,1
12579,17.3,73,9502,2010-04-21 19:04:00,4,36894,7,3,11,2,7,4,0,0
12580,12.4,40,8926,2010-04-03 13:04:00,5,47853,16,1,0,2,17,14,0,1
12581,16.2,36,27114,2010-04-03 15:05:00,5,71624,8,1,1,2,8,12,0,1
12582,9.1,46,24529,2010-04-03 15:05:00,5,41684,28,1,0,3,11,5,0,1
12583,5.6,67,7019,2010-04-03 16:04:00,5,20638,40,1,1,2,23,7,0,1
12584,12.1,27,17776,2010-04-03 16:04:00,5,43739,18,1,0,2,4,20,0,1
12585,10.6,48,36790,2010-04-03 19:04:00,5,62010,5,1,1,4,9,24,0,1
12586,10.1,34,23214,2010-04-04 13:04:00,5,49133,43,2,0,2,25,13,0,1
12587,16.7,52,10603,2010-04-04 14:03:00,5,15165,17,2,1,3,3,0,0,1
12588,11.6,53,22199,2010-04-04 16:03:00,5,26232,6,2,4,2,6,2,0,1
12589,18.9,59,10406,2010-04-10 13:03:00,6,15732,41,1,0,2,24,3,0,1
12590,22.3,42,10094,2010-04-10 13:04:00,6,20588,13,1,0,3,14,4,0,1
12591,20.7,48,10149,2010-04-10 14:05:00,6,15491,34,1,9,2,5,0,0,1
12592,20.8,65,14094,2010-04-10 14:03:00,6,36894,7,1,1,2,7,6,0,1
12593,20.9,54,15644,2010-04-10 16:03:00,6,71624,8,1,0,2,8,17,0,1
12594,19.1,31,32485,2010-04-10 16:03:00,6,41684,28,1,0,2,11,9,0,1
12595,15.9,76,30672,2010-04-10 19:04:00,6,47851,2,1,1,4,2,13,0,1
12596,22.4,61,17522,2010-04-11 13:03:00,6,20248,39,2,0,2,12,25,0,1
12597,21.8,61,10392,2010-04-11 14:04:00,6,28425,29,2,0,3,20,23,0,1
12598,6.3,65,12119,2010-04-17 14:04:00,7,19526,42,1,1,3,25,20,0,1
12599,4.2,73,14168,2010-04-17 14:04:00,7,20638,40,1,5,3,23,8,0,1
12600,15.8,35,10083,2010-04-17 14:04:00,7,20223,4,1,0,2,4,11,0,1
12601,14.8,42,19914,2010-04-17 14:04:00,7,21000,0,1,0,3,0,12,0,1
12602,9.2,69,18350,2010-04-17 17:04:00,7,47851,2,1,0,3,2,14,0,1
12603,11.3,50,7030,2010-04-17 19:04:00,7,15165,17,1,0,3,3,5,0,1
12604,18.4,32,9838,2010-04-18 13:04:00,7,47853,16,2,5,2,17,24,0,1
12605,14.0,47,17983,2010-04-18 15:07:00,7,38620,12,2,0,3,13,7,0,1
12606,16.3,33,46313,2010-04-18 16:03:00,7,62010,5,2,0,2,9,6,0,1
12607,9.8,79,15156,2010-04-24 13:04:00,8,20248,39,1,4,3,12,5,0,1
12608,14.4,31,8073,2010-04-24 13:04:00,8,20588,13,1,1,3,14,23,0,1
12609,15.3,25,17669,2010-04-24 14:05:00,8,26232,6,1,1,2,6,20,0,1
12610,14.5,29,37116,2010-04-24 16:03:00,8,62010,5,1,0,2,9,3,0,1
12611,15.8,23,43025,2010-04-24 17:03:00,8,71624,8,1,0,2,8,13,0,1
12612,13.0,30,17590,2010-04-24 17:03:00,8,21000,0,1,0,1,0,2,0,1
12613,9.2,61,24146,2010-04-24 19:04:00,8,41684,28,1,0,3,11,7,0,1
12614,15.8,41,9892,2010-04-25 14:03:00,8,15732,41,2,0,2,24,25,0,1
12615,16.1,30,13867,2010-04-25 14:03:00,8,47853,16,2,0,1,17,4,0,1
12616,24.4,21,27223,2010-05-01 13:03:00,9,71624,8,1,0,2,8,3,0,1
12617,17.9,45,12305,2010-05-01 13:05:00,9,28425,29,1,0,2,20,11,0,1
12618,20.5,27,13206,2010-05-01 14:03:00,9,20223,4,1,10,2,4,23,0,1
12619,16.7,27,13622,2010-05-01 15:04:00,9,19526,42,1,0,4,25,17,0,1
12620,18.9,37,32855,2010-05-01 16:04:00,9,38620,12,1,0,2,13,0,0,1
12621,19.5,32,19423,2010-05-01 16:05:00,9,26232,6,1,0,2,6,24,0,1
12622,16.5,51,38851,2010-05-01 16:03:00,9,50889,31,1,0,2,12,9,0,1
12623,18.8,35,9203,2010-05-01 19:00:00,9,15491,34,1,0,2,5,14,0,1
12624,11.7,56,19549,2010-05-01 19:04:00,9,36894,7,1,0,2,7,2,0,1
12625,23.0,65,11650,2010-05-05 13:03:00,10,15732,41,1,0,2,24,20,1,0
12626,32.0,26,14016,2010-05-05 13:04:00,10,20588,13,1,0,4,14,12,1,0
12627,27.9,44,55410,2010-05-05 14:04:00,10,62010,5,1,0,4,9,4,1,0
12628,27.6,40,26406,2010-05-05 14:04:00,10,47851,2,1,0,3,2,25,1,0
12629,25.4,43,21761,2010-05-05 14:05:00,10,47853,16,1,15,3,17,13,1,0
12630,20.4,60,41002,2010-05-05 16:04:00,10,41684,28,1,0,3,11,8,1,0
12631,21.8,77,12020,2010-05-05 16:03:00,10,15165,17,1,0,2,3,7,1,0
12632,20.7,60,9537,2010-05-05 19:04:00,10,20638,40,1,0,2,23,5,1,0
12633,21.1,72,20317,2010-05-05 19:03:00,10,21000,0,1,0,2,0,6,1,0
12634,23.8,35,48246,2010-05-08 14:01:00,11,62010,5,1,0,3,9,8,0,1
12635,19.4,69,15396,2010-05-08 15:04:00,11,20248,39,1,1,3,12,11,0,1
12636,19.6,50,13676,2010-05-08 19:05:00,11,28425,29,1,0,3,20,3,0,1
12637,19.0,33,17239,2010-05-09 13:04:00,11,19526,42,2,0,2,25,4,0,1
12638,17.3,29,11176,2010-05-09 16:04:00,11,20638,40,2,0,2,23,2,0,1
12639,26.8,80,9472,2010-07-14 19:04:00,11,38620,12,3,0,2,13,24,0,0
12640,27.4,76,17722,2010-07-14 19:03:00,11,26232,6,3,7,2,6,5,0,0
12641,25.8,89,9093,2010-07-14 19:05:00,11,21000,0,3,4,2,0,14,0,0
12642,23.8,92,5334,2010-07-14 19:04:00,11,36894,7,3,11,2,7,17,0,0
12643,19.0,31,28114,2010-05-15 14:04:00,12,47851,2,1,0,3,2,12,0,1
12644,15.7,46,35858,2010-05-15 14:04:00,12,41684,28,1,0,4,11,23,0,1
12645,17.3,38,13127,2010-05-15 15:03:00,12,15442,36,1,0,1,8,14,0,1
12646,11.4,59,24162,2010-05-15 17:04:00,12,49133,43,1,0,2,25,9,0,1
12647,17.6,51,17001,2010-05-15 17:05:00,12,47853,16,1,0,2,17,20,0,1
12648,20.4,61,14760,2010-05-16 14:03:00,12,15165,17,2,0,2,3,6,0,1
12649,23.6,45,10258,2010-05-16 15:05:00,12,15491,34,2,0,2,5,7,0,1
12650,22.0,49,34098,2010-05-16 16:03:00,12,43739,18,2,0,2,4,13,0,1
12651,18.0,67,13797,2010-05-16 19:04:00,12,15732,41,2,0,3,24,0,0,1
12652,28.3,69,11412,2010-07-17 18:03:00,13,15491,34,1,0,2,5,4,0,1
12653,27.1,78,25781,2010-07-17 18:34:00,13,47851,2,1,1,3,2,20,0,1
12654,26.2,86,19968,2010-07-17 18:33:00,13,20248,39,1,0,2,12,3,0,1
12655,22.3,87,20231,2010-07-17 19:04:00,13,20638,40,1,2,2,23,25,0,1
12656,26.4,80,26607,2010-07-17 19:04:00,13,38620,12,1,1,3,13,6,0,1
12657,28.3,65,34206,2010-07-17 19:03:00,13,41684,28,1,0,2,11,17,0,1
12658,29.2,65,11705,2010-07-18 18:04:00,13,20588,13,2,0,3,14,24,0,1
12659,28.8,66,20201,2010-07-18 18:05:00,13,21000,0,2,0,3,0,9,0,1
12660,27.0,75,23948,2010-07-18 19:04:00,13,36894,7,2,0,2,7,8,0,1
12661,32.1,65,37470,2010-07-24 18:03:00,14,62010,5,1,0,2,9,7,0,1
12662,28.9,69,14973,2010-07-24 18:03:00,14,15165,17,1,0,1,3,13,0,1
12663,32.1,51,19880,2010-07-24 18:04:00,14,47853,16,1,0,2,17,23,0,1
12664,27.6,82,17281,2010-07-24 19:04:00,14,19526,42,1,0,2,25,11,0,1
12665,30.0,77,39005,2010-07-24 19:04:00,14,71624,8,1,0,3,8,0,0,1
12666,32.3,50,17534,2010-07-24 19:05:00,14,20223,4,1,0,2,4,12,0,1
12667,29.0,76,12737,2010-07-25 18:05:00,14,15732,41,2,12,2,24,2,0,1
12668,29.1,66,10081,2010-07-25 18:05:00,14,28425,29,2,0,2,20,5,0,1
12669,28.5,86,17862,2010-07-25 19:03:00,14,26232,6,2,11,1,6,14,0,1
12670,28.4,58,12139,2010-07-27 19:05:00,15,19526,42,1,0,1,25,7,0,0
12671,27.0,80,10685,2010-07-27 19:04:00,15,38620,12,1,0,2,13,11,0,0
12672,27.9,76,13317,2010-07-27 19:03:00,15,20248,39,1,0,2,12,17,0,0
12673,24.9,86,12045,2010-07-28 19:04:00,15,20638,40,2,1,3,23,6,0,0
12674,29.1,61,9981,2010-07-28 19:00:00,15,15491,34,2,0,2,5,8,0,0
12675,28.8,62,26534,2010-07-28 19:04:00,15,54224,23,2,0,2,2,3,0,0
12676,28.4,70,7991,2010-07-28 19:04:00,15,20223,4,2,1,2,4,24,0,0
12677,28.3,71,10530,2010-07-28 19:04:00,15,20588,13,2,4,2,14,9,0,0
12678,27.9,68,16887,2010-07-28 19:03:00,15,28425,29,2,3,1,20,0,0,0
12679,29.8,84,40326,2010-07-31 18:03:00,16,62010,5,1,1,2,9,5,0,1
12680,24.1,81,16415,2010-07-31 19:04:00,16,38620,12,1,5,3,13,20,0,1
12681,29.5,78,29964,2010-07-31 19:05:00,16,71624,8,1,1,2,8,4,0,1
12682,28.8,71,36910,2010-07-31 19:03:00,16,41684,28,1,1,1,11,2,0,1
12683,28.0,89,10021,2010-07-31 19:03:00,16,15165,17,1,0,2,3,17,0,1
12684,30.0,68,11036,2010-08-01 18:03:00,16,20261,21,2,0,1,0,23,0,1
12685,28.8,83,16193,2010-08-01 18:04:00,16,36894,7,2,0,2,7,14,0,1
12686,28.9,77,16326,2010-08-01 19:03:00,16,26232,6,2,0,2,6,25,0,1
12687,27.3,88,13316,2010-08-01 19:03:00,16,15732,41,2,1,2,24,12,0,1
12688,30.1,59,7831,2010-08-07 18:03:00,17,15392,22,1,0,3,5,24,0,1
12689,30.1,61,6818,2010-08-07 18:04:00,17,20588,13,1,0,3,14,11,0,1
12690,27.2,80,19848,2010-08-07 18:33:00,17,20248,39,1,0,2,12,13,0,1
12691,29.1,69,18894,2010-08-07 19:04:00,17,19526,42,1,0,3,25,8,0,1
12692,26.6,89,9041,2010-08-07 19:04:00,17,20638,40,1,1,2,23,3,0,1
12693,26.9,72,18069,2010-08-07 19:03:00,17,36894,7,1,0,1,7,0,0,1
12694,29.1,67,14031,2010-08-08 18:05:00,17,24481,44,2,0,2,17,6,0,1
12695,27.4,66,12799,2010-08-08 18:04:00,17,28425,29,2,0,2,20,9,0,1
12696,27.6,76,27990,2010-08-08 19:05:00,17,47851,2,2,1,3,2,4,0,1
12697,25.5,83,14118,2010-08-13 19:04:00,18,20638,40,1,1,2,23,11,0,0
12698,27.9,80,9652,2010-08-14 18:04:00,18,28425,29,2,1,2,20,24,0,1
12699,27.9,89,20019,2010-08-14 18:34:00,18,20248,39,2,1,2,12,8,0,1
12700,24.6,80,17651,2010-08-14 19:04:00,18,19526,42,2,4,2,25,0,0,1
12701,28.4,82,23640,2010-08-14 19:04:00,18,38620,12,2,1,3,13,2,0,1
12702,26.9,88,31715,2010-08-14 19:03:00,18,43739,18,2,1,2,4,9,0,1
12703,32.5,62,9742,2010-08-15 18:00:00,18,15491,34,3,0,2,5,3,0,1
12704,30.5,65,10849,2010-08-15 18:03:00,18,20588,13,3,0,3,14,17,0,1
12705,31.1,66,19026,2010-08-15 19:03:00,18,26232,6,3,0,2,6,7,0,1
12706,28.6,81,30076,2010-08-17 19:04:00,19,41684,28,1,0,3,11,12,0,0
12707,31.2,62,20046,2010-08-17 19:03:00,19,21000,0,1,0,2,0,13,0,0
12708,28.6,76,32231,2010-08-17 19:33:00,19,62010,5,1,0,2,9,25,0,0
12709,29.6,80,12184,2010-08-17 19:34:00,19,15442,36,1,0,2,8,23,0,0
12710,29.6,72,22407,2010-08-18 19:04:00,19,26232,6,2,1,3,6,4,0,0
12711,29.5,77,9302,2010-08-18 19:05:00,19,15732,41,2,1,2,24,14,0,0
12712,28.7,83,8049,2010-08-18 19:03:00,19,15165,17,2,1,2,3,20,0,0
12713,33.9,51,9086,2010-08-18 19:05:00,19,24481,44,2,0,2,17,2,0,0
12714,30.3,74,9945,2010-08-18 19:04:00,19,36894,7,2,0,2,7,5,0,0
12715,27.3,73,19024,2010-08-21 18:33:00,20,38620,12,1,0,1,13,17,0,1
12716,27.5,68,20341,2010-08-21 18:34:00,20,47851,2,1,0,3,2,7,0,1
12717,27.3,80,14095,2010-08-21 19:03:00,20,15732,41,1,1,2,24,9,0,1
12718,29.6,82,36553,2010-08-21 19:03:00,20,41684,28,1,1,2,11,6,0,1
12719,30.2,70,13963,2010-08-21 19:04:00,20,20588,13,1,0,4,14,8,0,1
12720,28.0,69,10310,2010-08-22 18:04:00,20,20638,40,2,0,2,23,20,0,1
12721,30.4,65,10081,2010-08-22 18:01:00,20,15491,34,2,0,2,5,25,0,1
12722,27.2,82,31266,2010-08-22 18:05:00,20,50889,31,2,0,2,3,12,0,1
12723,29.4,74,17311,2010-08-22 19:04:00,20,20223,4,2,0,2,4,0,0,1
12724,30.9,48,51177,2010-08-28 18:03:00,21,62010,5,1,0,2,9,13,0,1
12725,29.7,71,9799,2010-08-28 18:04:00,21,24481,44,1,0,2,17,5,0,1
12726,26.7,76,14395,2010-08-28 19:04:00,21,19526,42,1,1,2,25,24,0,1
12727,29.1,67,13944,2010-08-28 19:03:00,21,20223,4,1,0,2,4,14,0,1
12728,28.4,59,13798,2010-08-28 19:04:00,21,35910,32,1,0,3,20,2,0,1
12729,28.3,71,12393,2010-08-28 19:04:00,21,36894,7,1,0,2,7,23,0,1
12730,29.1,73,23167,2010-08-29 18:05:00,21,71624,8,2,0,2,8,11,0,1
12731,30.1,64,19550,2010-08-29 18:03:00,21,21000,0,2,5,1,0,3,0,1
12732,28.3,78,18792,2010-08-29 18:33:00,21,20248,39,2,0,2,12,6,0,1
12733,27.4,78,16869,2010-09-11 19:04:00,22,38620,12,1,0,2,13,25,0,1
12734,33.6,54,10396,2010-09-11 15:05:00,22,15491,34,1,0,2,5,12,0,1
12735,30.9,55,22173,2010-09-11 16:03:00,22,26232,6,1,0,2,6,8,0,1
12736,26.8,81,30832,2010-09-11 19:03:00,22,41684,28,1,1,2,11,0,0,1
12737,30.9,57,8027,2010-09-11 15:33:00,22,15165,17,1,0,3,3,24,0,1
12738,30.5,64,9550,2010-09-11 18:04:00,22,20588,13,1,0,3,14,20,0,1
12739,33.1,49,20286,2010-09-11 15:04:00,22,47853,16,1,0,2,17,7,0,1
12740,21.0,88,10119,2010-09-12 19:04:00,22,20638,40,2,2,1,23,4,0,1
12741,27.8,76,29959,2010-09-12 19:04:00,22,47851,2,2,1,3,2,9,0,1
12742,24.5,73,14199,2010-09-18 15:03:00,23,38620,12,1,0,2,13,5,0,1
12743,26.4,59,38909,2010-09-18 16:03:00,23,62010,5,1,0,2,9,12,0,1
12744,26.1,74,12831,2010-09-18 19:04:00,23,15732,41,1,2,3,24,6,0,1
12745,27.2,59,11056,2010-09-18 14:03:00,23,15165,17,1,0,3,3,2,0,1
12746,29.6,52,17882,2010-09-18 14:01:00,23,20223,4,1,0,3,4,8,0,1
12747,26.6,57,20973,2010-09-18 19:03:00,23,21000,0,1,0,2,0,17,0,1
12748,31.8,39,11979,2010-09-18 13:04:00,23,36894,7,1,0,2,7,20,0,1
12749,24.4,65,26391,2010-09-19 15:04:00,23,49133,43,2,1,4,25,23,0,1
12750,26.6,63,29848,2010-09-19 15:03:00,23,41684,28,2,1,2,11,14,0,1
12751,14.9,76,7782,2010-09-25 16:04:00,24,20638,40,1,1,2,23,24,0,1
12752,21.4,42,31973,2010-09-25 16:03:00,24,62010,5,1,0,2,9,11,0,1
12753,21.6,41,17477,2010-09-25 13:04:00,24,47851,2,1,0,2,2,5,0,1
12754,20.1,38,20837,2010-09-25 19:03:00,24,26232,6,1,0,1,6,0,0,1
12755,20.9,37,20250,2010-09-25 19:04:00,24,71624,8,1,0,3,8,25,0,1
12756,22.9,60,19496,2010-09-25 15:04:00,24,20248,39,1,1,3,12,4,0,1
12757,20.4,53,8777,2010-09-25 18:04:00,24,20588,13,1,0,3,14,3,0,1
12758,23.9,36,12775,2010-09-25 15:05:00,24,28425,29,1,0,2,20,17,0,1
12759,25.1,51,15180,2010-09-25 15:03:00,24,36894,7,1,0,2,7,13,0,1
12760,18.3,57,12018,2010-10-02 19:04:00,25,20638,40,1,1,3,23,0,0,1
12761,21.2,65,22236,2010-10-02 17:04:00,25,38620,12,1,0,2,13,12,0,1
12762,24.1,49,29575,2010-10-02 13:00:00,25,62010,5,1,0,2,5,9,0,1
12763,24.8,56,13027,2010-10-02 16:03:00,25,20223,4,1,0,1,4,25,0,1
12764,28.9,47,7220,2010-10-02 13:04:00,25,20588,13,1,0,3,14,7,0,1
12765,27.1,58,8041,2010-10-02 16:04:00,25,24481,44,1,0,2,17,11,0,1
12766,27.1,46,8707,2010-10-02 13:04:00,25,28425,29,1,0,2,20,6,0,1
12767,24.7,54,20508,2010-10-03 15:05:00,25,54224,23,2,5,2,2,24,0,1
12768,26.5,53,11528,2010-10-03 14:03:00,25,15165,17,2,0,3,3,8,0,1
12769,22.6,39,17182,2010-10-16 14:04:00,26,19526,42,1,0,2,25,2,0,1
12770,24.2,49,32902,2010-10-16 15:05:00,26,62010,5,1,0,3,9,17,0,1
12771,23.4,49,17427,2010-10-16 16:03:00,26,26232,6,1,0,2,6,23,0,1
12772,26.6,49,11200,2010-10-16 13:03:00,26,15732,41,1,0,2,24,13,0,1
12773,18.7,81,14221,2010-10-16 19:04:00,26,20248,39,1,0,3,12,14,0,1
12774,20.6,53,15132,2010-10-16 17:03:00,26,21000,0,1,0,2,0,5,0,1
12775,20.9,46,13887,2010-10-16 15:04:00,26,36894,7,1,0,3,7,3,0,1
12776,24.6,44,17823,2010-10-17 13:03:00,26,71624,8,2,7,2,8,20,0,1
12777,21.3,52,32754,2010-10-17 16:04:00,26,41684,28,2,8,2,11,4,0,1
12778,18.3,60,12543,2010-10-23 15:04:00,27,20638,40,1,0,2,23,12,0,1
12779,18.9,44,23074,2010-10-23 15:05:00,27,47851,2,1,5,3,2,11,0,1
12780,20.9,45,18301,2010-10-23 14:03:00,27,50889,31,1,0,3,3,9,0,1
12781,22.3,52,9441,2010-10-23 17:04:00,27,24481,44,1,0,2,17,25,0,1
12782,21.6,55,15276,2010-10-23 19:04:00,27,28425,29,1,0,3,20,4,0,1
12783,17.4,75,22973,2010-10-24 16:04:00,27,38620,12,2,4,2,13,8,0,1
12784,19.3,55,10740,2010-10-24 16:00:00,27,15491,34,2,4,2,5,6,0,1
12785,20.7,65,12151,2010-10-24 13:05:00,27,20588,13,2,1,5+,14,0,0,1
12786,18.3,89,11127,2010-10-24 13:04:00,27,36894,7,2,2,2,7,24,0,1
12787,12.5,58,12663,2010-10-30 13:04:00,28,19526,42,1,1,3,25,14,0,1
12788,13.1,78,21625,2010-10-30 15:04:00,28,62010,5,1,2,4,9,23,0,1
12789,12.4,87,7348,2010-10-30 15:05:00,28,26232,6,1,2,2,6,3,0,1
12790,15.0,82,7117,2010-10-30 13:04:00,28,20248,39,1,2,2,12,2,0,1
12791,17.3,75,24061,2010-10-30 13:03:00,28,43739,18,1,1,2,4,17,0,1
12792,17.6,66,12399,2010-10-30 16:03:00,28,21000,0,1,1,2,0,20,0,1
12793,17.7,75,12568,2010-10-31 15:05:00,28,15442,36,2,1,1,8,7,0,1
12794,19.6,57,30130,2010-10-31 17:03:00,28,41684,28,2,11,2,11,13,0,1
12795,14.0,37,6032,2010-11-10 19:03:00,28,15732,41,3,0,2,24,5,0,0
12796,15.4,59,8457,2010-11-06 17:00:00,29,15491,34,1,0,2,5,23,0,1
12797,18.5,41,27816,2010-11-06 15:06:00,29,47851,2,1,0,3,2,0,0,1
12798,19.9,44,12181,2010-11-06 14:03:00,29,15732,41,1,0,1,24,8,0,1
12799,17.6,43,7596,2010-11-06 15:34:00,29,15165,17,1,0,3,3,11,0,1
12800,15.3,58,11927,2010-11-06 17:04:00,29,20588,13,1,0,3,14,6,0,1
12801,22.0,32,10877,2010-11-06 14:04:00,29,24481,44,1,0,3,17,12,0,1
12802,18.1,35,12052,2010-11-06 14:04:00,29,28425,29,1,0,4,20,25,0,1
12803,16.8,73,27969,2010-11-07 16:05:00,29,38620,12,2,0,2,13,4,0,1
12804,15.8,85,21725,2010-11-07 13:05:00,29,36894,7,2,1,2,7,9,0,1
12805,14.7,59,13675,2010-11-14 17:04:00,30,19526,42,1,1,2,25,3,0,1
12806,11.5,84,7712,2010-11-14 17:04:00,30,20638,40,1,1,2,23,17,0,1
12807,18.4,53,32398,2010-11-14 14:04:00,30,62010,5,1,1,3,9,14,0,1
12808,18.0,54,19693,2010-11-14 14:04:00,30,26232,6,1,1,3,6,13,0,1
12809,17.9,59,29670,2010-11-14 14:03:00,30,71624,8,1,1,2,8,2,0,1
12810,15.6,64,19152,2010-11-14 19:33:00,30,41684,28,1,1,2,11,20,0,1
12811,18.1,68,16204,2010-11-14 14:04:00,30,20248,39,1,1,2,12,24,0,1
12812,18.3,54,17489,2010-11-14 14:05:00,30,20223,4,1,9,3,4,5,0,1
12813,16.9,72,15402,2010-11-14 19:33:00,30,21000,0,1,1,2,0,7,0,1
12814,14.6,45,17050,2010-11-20 14:04:00,31,19526,42,1,0,2,25,12,0,1
12815,16.8,51,40071,2010-11-20 14:03:00,31,62010,5,1,0,2,9,0,0,1
12816,16.6,48,28480,2010-11-20 14:04:00,31,47851,2,1,0,3,2,6,0,1
12817,17.3,52,12650,2010-11-20 14:04:00,31,15732,41,1,0,2,24,4,0,1
12818,12.8,68,10118,2010-11-20 17:04:00,31,15165,17,1,0,2,3,23,0,1
12819,11.1,81,6904,2010-11-20 19:34:00,31,20588,13,1,0,3,14,5,0,1
12820,15.3,56,13473,2010-11-20 17:04:00,31,24481,44,1,0,2,17,8,0,1
12821,16.7,53,11462,2010-11-20 14:02:00,31,28425,29,1,0,3,20,13,0,1
12822,11.6,64,11961,2010-11-20 17:04:00,31,36894,7,1,0,2,7,11,0,1
12823,5.6,71,8582,2010-11-23 19:34:00,32,20638,40,1,1,2,23,14,1,0
12824,15.9,78,18575,2010-11-23 14:04:00,32,38620,12,1,8,3,13,3,1,0
12825,13.9,54,8979,2010-11-23 17:03:00,32,15491,34,1,1,2,5,20,1,0
12826,14.8,52,16194,2010-11-23 17:03:00,32,26232,6,1,4,2,6,17,1,0
12827,17.4,41,29691,2010-11-23 14:03:00,32,71624,8,1,0,2,8,9,1,0
12828,10.4,46,24928,2010-11-23 17:03:00,32,41684,28,1,1,2,11,25,1,0
12829,17.8,69,17143,2010-11-23 14:04:00,32,20248,39,1,0,4,12,7,1,0
12830,15.2,47,33655,2010-11-23 14:04:00,32,43739,18,1,3,4,4,2,1,0
12831,12.3,44,11347,2010-11-23 14:04:00,32,21000,0,1,0,2,0,24,1,0
12832,12.2,56,10967,2010-11-27 17:33:00,33,15491,34,1,1,2,5,11,0,1
12833,12.4,63,26243,2010-11-27 17:32:00,33,47851,2,1,1,3,2,23,0,1
12834,14.1,46,19411,2010-11-27 14:04:00,33,26232,6,1,0,3,6,9,0,1
12835,15.4,35,13278,2010-11-27 14:04:00,33,15165,17,1,0,2,3,4,0,1
12836,13.6,33,17977,2010-11-27 14:04:00,33,21000,0,1,0,3,0,8,0,1
12837,13.6,35,14061,2010-11-27 14:04:00,33,28425,29,1,0,2,20,12,0,1
12838,10.1,72,16448,2010-11-27 17:34:00,33,36894,7,1,0,2,7,25,0,1
12839,16.8,52,19588,2010-11-28 13:03:00,33,38620,12,2,0,2,13,14,0,1
12840,19.2,30,8775,2010-11-28 13:03:00,33,15732,41,2,0,2,24,17,0,1
12841,9.7,32,18989,2010-12-04 15:34:00,34,19526,42,1,0,1,25,6,0,1
12842,8.1,51,13647,2010-12-04 15:34:00,34,20638,40,1,0,2,23,13,0,1
12843,15.0,29,45941,2010-12-04 15:34:00,34,62010,5,1,0,4,9,20,0,1
12844,15.5,38,28071,2010-12-04 15:33:00,34,71624,8,1,0,2,8,5,0,1
12845,11.5,44,27389,2010-12-04 15:34:00,34,41684,28,1,8,3,11,24,0,1
12846,10.4,68,19088,2010-12-04 15:33:00,34,20248,39,1,0,3,12,0,0,1
12847,12.0,51,31941,2010-12-04 15:34:00,34,43739,18,1,3,2,4,7,0,1
12848,12.3,44,12697,2010-12-04 15:32:00,34,20588,13,1,0,3,14,2,0,1
12849,12.0,39,15011,2010-12-04 15:37:00,34,24481,44,1,0,2,17,3,0,1
13238,11.5,12,15040,2011-03-05 14:03:00,1,17000,45,1,0,5+,1,3,0,1
13239,10.6,28,27153,2011-03-05 14:02:00,1,43739,18,1,0,4,4,8,0,1
13240,11.1,33,20055,2011-03-05 14:02:00,1,21000,0,1,0,4,0,17,0,1
13241,10.4,39,18709,2011-03-05 14:04:00,1,36894,7,1,0,5+,7,25,0,1
13242,11.3,24,10254,2011-03-05 14:04:00,1,21562,46,1,0,4,15,11,0,1
13243,12.6,28,18673,2011-03-05 15:04:00,1,26232,6,1,0,4,6,23,0,1
13244,8.0,60,10390,2011-03-05 19:04:00,1,15349,27,1,0,5+,18,12,0,1
13245,10.3,50,19913,2011-03-06 13:05:00,1,28425,29,2,4,3,20,9,0,1
13246,14.0,32,23262,2011-03-06 15:03:00,1,38620,12,2,9,4,13,5,0,1
13247,26.2,75,18533,2011-07-02 14:04:00,2,19526,42,1,0,3,25,4,0,1
13248,26.5,76,42331,2011-07-02 18:03:00,2,62010,5,1,0,5+,9,0,0,1
