id,round,home_team,away_team,weather,temperature,humidity,broadcasters,attendance,match_datetime,section_encoded,venue_capacity,venue_encoded
11886,第1日,大宮,広島,曇,17.2,72,スカパー(スカチャンHD、スカチャン)/e2スカチャン,10364,2009-11-08 18:30:00,31,15491,34
11887,第1日,柏,清水,曇,16.6,83,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,10007,2009-11-08 18:34:00,31,15349,27
11888,第1日,FC東京,浦和,晴,19.1,66,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS/TOKYO MX,40701,2009-11-08 15:04:00,31,47851,2
11889,第1日,横浜FM,大分,晴,18.3,64,スカパー(スカチャンHD、スカチャン)/e2スカチャン,16724,2009-11-08 18:33:00,31,71624,8
11890,第1日,磐田,新潟,晴,20.0,56,スカパー・e2(TBSチャンネル)/BS-TBS/NHK静岡,11912,2009-11-08 15:04:00,31,15165,17
11891,第1日,鹿島,山形,晴,17.3,80,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,20433,2009-11-08 15:04:00,31,38620,12
11892,第1日,川崎F,千葉,曇のち晴,19.5,58,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK総合,18470,2009-11-08 15:03:00,31,26232,6
11893,第1日,名古屋,神戸,晴,22.2,43,スカパースカチャン/e2スカチャン,10136,2009-11-08 13:03:00,31,20223,4
11894,第1日,G大阪,京都,晴,18.1,74,スカパー・e2(J sports Plus),20394,2009-11-08 18:33:00,31,21000,0
11895,第1日,山形,大宮,曇,6.4,73,スカパー・e2(TBSチャンネル)/BS-TBS,10347,2009-11-21 14:05:00,32,20638,40
11896,第1日,浦和,磐田,晴,17.0,30,スカパー・e2(J Sports Plus)/テレ玉,43619,2009-11-21 14:03:00,32,62010,5
11897,第1日,新潟,柏,曇,11.6,44,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/NHK新潟,28491,2009-11-21 14:04:00,32,41684,28
11898,第1日,清水,G大阪,晴,17.0,44,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK総合/テレビ静岡,20011,2009-11-21 14:04:00,32,20248,39
11899,第1日,京都,鹿島,晴,13.1,58,スカパー(スカチャンHD、スカチャン)/e2スカチャン/KBS京都(録),14043,2009-11-21 14:04:00,32,20588,13
11900,第1日,神戸,横浜FM,晴,10.8,49,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK神戸(録),11553,2009-11-21 17:04:00,32,28425,29
11901,第1日,広島,名古屋,晴,4.7,73,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,13728,2009-11-21 17:04:00,32,36894,7
11902,第2日,千葉,FC東京,曇時々雨,9.2,72,スカパー・e2(J Sports Plus),14247,2009-11-22 13:03:00,32,19470,9
11903,第2日,大分,川崎F,屋内,11.4,70,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/NHK大分/BS,20418,2009-11-22 13:05:00,32,31997,15
11904,第1日,鹿島,G大阪,晴,15.7,53,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/NHK総合,35598,2009-11-28 14:04:00,33,38620,12
11905,第1日,大宮,柏,曇,14.1,59,スカパー(スカチャンHD、スカチャン)/e2スカチャン/テレ玉,11191,2009-11-28 17:04:00,33,15491,34
11906,第1日,FC東京,神戸,曇,15.3,35,スカパー(スカチャンHD、スカチャン)/e2スカチャン/TOKYO MX,28664,2009-11-28 17:00:00,33,47851,2
11907,第1日,川崎F,新潟,晴のち曇,17.3,41,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,22274,2009-11-28 14:02:00,33,26232,6
11908,第1日,磐田,広島,晴,19.0,38,スカパー・e2(TBSチャンネル)/BS-TBS,14486,2009-11-28 14:05:00,33,15165,17
11909,第1日,名古屋,山形,晴,16.1,39,スカパー(スカチャンHD、スカチャン)/e2スカチャン/東海テレビ(録),15071,2009-11-28 14:03:00,33,43739,18
11910,第1日,京都,浦和,曇,13.1,53,スカパー・e2(J sports Plus)/KBS京都(録),18121,2009-11-28 14:03:00,33,20588,13
11911,第2日,千葉,大分,曇,11.6,47,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,13642,2009-11-29 16:03:00,33,19470,9
11912,第2日,横浜FM,清水,曇,12.9,43,スカパー・e2(J Sports Plus),30985,2009-11-29 13:00:00,33,71624,8
11913,第1日,山形,横浜FM,雨,10.2,71,スカパースカチャン/e2スカチャン,12767,2009-12-05 15:34:00,34,20638,40
11914,第1日,浦和,鹿島,雨,10.8,81,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/NHK総合/テレ玉,53783,2009-12-05 15:32:00,34,62010,5
11915,第1日,柏,川崎F,雨,9.9,88,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,10135,2009-12-05 15:34:00,34,15349,27
11916,第1日,新潟,FC東京,雨,12.4,56,スカパースカチャン/e2スカチャン,33984,2009-12-05 15:33:00,34,41684,28
11917,第1日,清水,名古屋,雨,10.8,90,スカパースカチャン/e2スカチャン/静岡放送,17218,2009-12-05 15:34:00,34,20248,39
11918,第1日,G大阪,千葉,晴,14.4,69,スカパー(スカチャンHD、スカチャン)/e2スカチャン,20031,2009-12-05 15:33:00,34,21000,0
11919,第1日,神戸,磐田,晴,14.9,65,スカパー・e2(TBSチャンネル)/BS-TBS,15767,2009-12-05 15:34:00,34,28425,29
11920,第1日,広島,京都,曇,11.9,55,スカパー・e2(J sports Plus),19303,2009-12-05 15:33:00,34,36894,7
11921,第1日,大分,大宮,晴,14.1,48,スカパースカチャン/e2スカチャン,22460,2009-12-05 15:35:00,34,31997,15
12544,第1日,湘南,山形,雨,13.2,79,スカパー(スカチャンHD、スカチャン)/e2スカチャン,11280,2010-03-06 13:04:00,1,15732,41
12545,第1日,磐田,仙台,雨,16.9,90,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/静岡放送,10440,2010-03-06 13:03:00,1,15165,17
12546,第1日,FC東京,横浜FM,雨,12.8,86,スカパー・e2(TBSチャンネル)/TBS(単)/TOKYO MX(録),29011,2010-03-06 14:01:00,1,47851,2
12547,第1日,広島,清水,曇,14.1,76,スカパー・e2(J sports Plus)/NHK広島/NHK静岡,16216,2010-03-06 14:04:00,1,36894,7
12548,第1日,鹿島,浦和,雨のち曇,10.6,79,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK総合,35251,2010-03-06 16:04:00,1,38620,12
12549,第1日,川崎F,新潟,曇時々雨,12.8,79,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,22117,2010-03-06 16:03:00,1,26232,6
12550,第1日,G大阪,名古屋,曇,10.0,67,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,18105,2010-03-06 19:04:00,1,21000,0
12551,第2日,神戸,京都,屋内,12.2,57,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,19506,2010-03-07 14:05:00,1,28425,29
12552,第2日,大宮,C大阪,雨,4.7,77,スカパー・e2(TBSチャンネル)/BS-TBS/テレ玉(録),8605,2010-03-07 15:05:00,1,15491,34
12553,第1日,横浜FM,湘南,晴,20.4,42,スカパー・e2(TBSチャンネル)/BS-TBS,32228,2010-03-13 14:05:00,2,71624,8
12554,第1日,新潟,磐田,雨,3.9,69,スカパー・e2(J sports Plus)/新潟総合テレビ,28423,2010-03-13 14:03:00,2,41684,28
12555,第1日,清水,山形,晴,19.0,42,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS/テレビ静岡,18517,2010-03-13 14:04:00,2,20248,39
12556,第1日,仙台,大宮,晴,7.1,38,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/NHK仙台(東北ブロック),17978,2010-03-13 16:07:00,2,19526,42
12557,第1日,名古屋,川崎F,屋内,14.2,67,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK総合,25176,2010-03-13 16:04:00,2,43739,18
12558,第2日,京都,鹿島,晴,18.4,32,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,15222,2010-03-14 13:04:00,2,20588,13
12559,第2日,浦和,FC東京,晴,15.7,28,スカパー・e2(TBSチャンネル)/TBS(単),50096,2010-03-14 14:02:00,2,62010,5
12560,第2日,C大阪,G大阪,晴,17.0,23,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,37860,2010-03-14 16:06:00,2,47853,16
12561,第2日,神戸,広島,晴,15.4,26,スカパー(スカチャンHD、スカチャン)/e2スカチャン,9133,2010-03-14 16:04:00,2,28425,29
12562,第1日,湘南,広島,晴,20.9,50,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,8250,2010-03-20 13:03:00,3,15732,41
12563,第1日,清水,神戸,晴のち曇,18.3,63,スカパー(スカチャンHD、スカチャン)/e2スカチャン/静岡放送,15367,2010-03-20 13:04:00,3,20248,39
12564,第1日,京都,仙台,晴,25.0,41,スカパー(スカチャンHD、スカチャン)/e2スカチャン/KBS京都(録),8177,2010-03-20 13:04:00,3,20588,13
12565,第1日,横浜FM,川崎F,晴,21.3,50,スカパー・e2(TBSチャンネル)/BS-TBS,35870,2010-03-20 14:05:00,3,71624,8
12566,第1日,大宮,鹿島,晴,21.2,48,スカパー(スカチャンHD、スカチャン)/e2スカチャン,11116,2010-03-20 16:00:00,3,15491,34
12567,第1日,G大阪,新潟,晴,21.8,59,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,16813,2010-03-20 16:03:00,3,21000,0
12568,第1日,FC東京,C大阪,晴,19.7,51,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS/TOKYO MX(録),20143,2010-03-20 19:04:00,3,47851,2
12569,第2日,山形,浦和,雨,5.9,67,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,19021,2010-03-21 13:04:00,3,20638,40
12570,第2日,名古屋,磐田,晴,7.9,61,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/名古屋テレビ(録),12749,2010-03-21 16:03:00,3,20223,4
12571,第1日,川崎F,清水,曇のち晴,12.3,35,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,17716,2010-03-27 13:04:00,4,26232,6
12572,第1日,湘南,新潟,晴,9.4,44,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,10220,2010-03-27 13:03:00,4,15732,41
12573,第1日,鹿島,山形,晴,10.8,40,スカパー・e2(TBSチャンネル)/BS-TBS,22089,2010-03-27 14:05:00,4,38620,12
12574,第1日,神戸,横浜FM,晴,9.8,44,スカパー・e2(J sports Plus),15442,2010-03-27 14:03:00,4,28425,29
12575,第1日,磐田,京都,晴,11.9,33,スカパー(スカチャンHD、スカチャン)/e2スカチャン,7258,2010-03-27 16:03:00,4,15165,17
12576,第1日,C大阪,浦和,晴のち曇,10.4,33,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,16261,2010-03-27 16:04:00,4,47853,16
12577,第2日,大宮,FC東京,曇,6.4,50,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,10596,2010-03-28 14:01:00,4,15491,34
12578,第2日,G大阪,仙台,曇,10.9,53,スカパー・e2(J sports Plus),17216,2010-03-28 17:03:00,4,21000,0
12579,第3日,広島,名古屋,曇一時雨,17.3,73,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,9502,2010-04-21 19:04:00,4,36894,7
12580,第1日,C大阪,京都,晴,12.4,40,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,8926,2010-04-03 13:04:00,5,47853,16
12581,第1日,横浜FM,清水,曇,16.2,36,スカパー・e2(TBSチャンネル)/BS-TBS,27114,2010-04-03 15:05:00,5,71624,8
12582,第1日,新潟,大宮,晴,9.1,46,スカパー(スカチャンHD、スカチャン)/e2スカチャン/テレビ新潟,24529,2010-04-03 15:05:00,5,41684,28
12583,第1日,山形,広島,曇,5.6,67,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,7019,2010-04-03 16:04:00,5,20638,40
12584,第1日,名古屋,神戸,晴,12.1,27,スカパー・e2(J sports Plus)/NHK名古屋,17776,2010-04-03 16:04:00,5,43739,18
12585,第1日,浦和,湘南,曇,10.6,48,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS/テレ玉,36790,2010-04-03 19:04:00,5,62010,5
12586,第2日,仙台,鹿島,晴,10.1,34,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,23214,2010-04-04 13:04:00,5,49133,43
12587,第2日,磐田,G大阪,曇,16.7,52,スカパー(スカチャンHD、スカチャン)/e2スカチャン/静岡放送,10603,2010-04-04 14:03:00,5,15165,17
12588,第2日,川崎F,FC東京,曇のち雨,11.6,53,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,22199,2010-04-04 16:03:00,5,26232,6
12589,第1日,湘南,磐田,晴,18.9,59,スカパー(スカチャンHD、スカチャン)/e2スカチャン,10406,2010-04-10 13:03:00,6,15732,41
12590,第1日,京都,名古屋,晴,22.3,42,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/KBS京都(録),10094,2010-04-10 13:04:00,6,20588,13
12591,第1日,大宮,G大阪,曇時々晴,20.7,48,スカパー・e2(TBSチャンネル)/BS-TBS,10149,2010-04-10 14:05:00,6,15491,34
12592,第1日,広島,川崎F,曇,20.8,65,スカパー・e2(J sports Plus)/NHK広島,14094,2010-04-10 14:03:00,6,36894,7
12593,第1日,横浜FM,C大阪,晴,20.9,54,スカパー(スカチャンHD、スカチャン)/e2スカチャン,15644,2010-04-10 16:03:00,6,71624,8
12594,第1日,新潟,浦和,晴,19.1,31,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,32485,2010-04-10 16:03:00,6,41684,28
12595,第1日,FC東京,鹿島,曇,15.9,76,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS/TOKYO MX,30672,2010-04-10 19:04:00,6,47851,2
12596,第2日,清水,仙台,晴,22.4,61,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,17522,2010-04-11 13:03:00,6,20248,39
12597,第2日,神戸,山形,晴,21.8,61,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK神戸,10392,2010-04-11 14:04:00,6,28425,29
12598,第1日,仙台,神戸,曇,6.3,65,スカパー(スカチャンHD、スカチャン)/e2スカチャン/仙台放送,12119,2010-04-17 14:04:00,7,19526,42
12599,第1日,山形,横浜FM,晴のち曇,4.2,73,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK山形,14168,2010-04-17 14:04:00,7,20638,40
12600,第1日,名古屋,新潟,晴,15.8,35,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,10083,2010-04-17 14:04:00,7,20223,4
12601,第1日,G大阪,清水,晴,14.8,42,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK総合,19914,2010-04-17 14:04:00,7,21000,0
12602,第1日,FC東京,京都,晴,9.2,69,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/TOKYO MX,18350,2010-04-17 17:04:00,7,47851,2
12603,第1日,磐田,大宮,晴,11.3,50,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,7030,2010-04-17 19:04:00,7,15165,17
12604,第2日,C大阪,湘南,晴のち曇,18.4,32,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,9838,2010-04-18 13:04:00,7,47853,16
12605,第2日,鹿島,広島,晴,14.0,47,スカパー・e2(TBSチャンネル)/BS-TBS/NHK水戸*,17983,2010-04-18 15:07:00,7,38620,12
12606,第2日,浦和,川崎F,晴,16.3,33,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,46313,2010-04-18 16:03:00,7,62010,5
12607,第1日,清水,大宮,曇のち雨,9.8,79,スカパー(スカチャンHD、スカチャン)/e2スカチャン/テレビ静岡,15156,2010-04-24 13:04:00,8,20248,39
12608,第1日,京都,山形,曇,14.4,31,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/KBS京都(録),8073,2010-04-24 13:04:00,8,20588,13
12609,第1日,川崎F,神戸,曇,15.3,25,スカパー・e2(TBSチャンネル)/BS-TBS,17669,2010-04-24 14:05:00,8,26232,6
12610,第1日,浦和,磐田,晴,14.5,29,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,37116,2010-04-24 16:03:00,8,62010,5
12611,第1日,横浜FM,鹿島,晴,15.8,23,スカパー(スカチャンHD、スカチャン)/e2スカチャン,43025,2010-04-24 17:03:00,8,71624,8
12612,第1日,G大阪,FC東京,晴,13.0,30,スカパー・e2(J sports Plus),17590,2010-04-24 17:03:00,8,21000,0
12613,第1日,新潟,広島,晴,9.2,61,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,24146,2010-04-24 19:04:00,8,41684,28
12614,第2日,湘南,仙台,晴,15.8,41,スカパー(スカチャンHD、スカチャン)/e2スカチャン,9892,2010-04-25 14:03:00,8,15732,41
12615,第2日,C大阪,名古屋,晴,16.1,30,スカパー・e2(J sports Plus),13867,2010-04-25 14:03:00,8,47853,16
12616,第1日,横浜FM,磐田,晴,24.4,21,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,27223,2010-05-01 13:03:00,9,71624,8
12617,第1日,神戸,新潟,晴,17.9,45,スカパー(スカチャンHD、スカチャン)/e2スカチャン,12305,2010-05-01 13:05:00,9,28425,29
12618,第1日,名古屋,山形,晴時々曇,20.5,27,スカパー・e2(J sports Plus)/東海テレビ(録),13206,2010-05-01 14:03:00,9,20223,4
12619,第1日,仙台,C大阪,晴,16.7,27,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS/NHK仙台,13622,2010-05-01 15:04:00,9,19526,42
12620,第1日,鹿島,G大阪,晴,18.9,37,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,32855,2010-05-01 16:04:00,9,38620,12
12621,第1日,川崎F,湘南,晴,19.5,32,スカパー・e2(TBSチャンネル)/BS-TBS,19423,2010-05-01 16:05:00,9,26232,6
12622,第1日,清水,浦和,晴,16.5,51,スカパー(スカチャンHD、スカチャン)/e2スカチャン,38851,2010-05-01 16:03:00,9,50889,31
12623,第1日,大宮,京都,晴,18.8,35,スカパー(スカチャンHD、スカチャン)/e2スカチャン,9203,2010-05-01 19:00:00,9,15491,34
12624,第1日,広島,FC東京,晴,11.7,56,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,19549,2010-05-01 19:04:00,9,36894,7
12625,第1日,湘南,神戸,晴,23.0,65,スカパー(スカチャンHD、スカチャン)/e2スカチャン,11650,2010-05-05 13:03:00,10,15732,41
12626,第1日,京都,清水,晴,32.0,26,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/KBS京都(録)/NHK京都,14016,2010-05-05 13:04:00,10,20588,13
12627,第1日,浦和,名古屋,晴,27.9,44,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK総合/テレ玉(録),55410,2010-05-05 14:04:00,10,62010,5
12628,第1日,FC東京,仙台,晴,27.6,40,スカパー・e2(TBSチャンネル)/BS-TBS/TOKYO MX,26406,2010-05-05 14:04:00,10,47851,2
12629,第1日,C大阪,鹿島,晴一時曇,25.4,43,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK大阪,21761,2010-05-05 14:05:00,10,47853,16
12630,第1日,新潟,横浜FM,晴,20.4,60,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,41002,2010-05-05 16:04:00,10,41684,28
12631,第1日,磐田,広島,晴,21.8,77,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,12020,2010-05-05 16:03:00,10,15165,17
12632,第1日,山形,大宮,晴,20.7,60,スカパー(スカチャンHD、スカチャン)/e2スカチャン,9537,2010-05-05 19:04:00,10,20638,40
12633,第1日,G大阪,川崎F,晴,21.1,72,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,20317,2010-05-05 19:03:00,10,21000,0
12634,第1日,浦和,横浜FM,晴,23.8,35,スカパー・e2(TBSチャンネル)/TBS(単)/テレ玉(録),48246,2010-05-08 14:01:00,11,62010,5
12635,第1日,清水,新潟,曇,19.4,69,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/静岡放送,15396,2010-05-08 15:04:00,11,20248,39
12636,第1日,神戸,磐田,晴,19.6,50,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/BS,13676,2010-05-08 19:05:00,11,28425,29
